Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2023-03-26;1;3;4;9;11;12;13;14;30;34;36;38;39;41;46;47;50;51;52;67
2023-03-25;10;12;15;16;21;22;25;31;36;38;40;42;44;45;48;49;50;55;56;61
2023-03-24;3;5;8;11;13;15;16;20;22;36;38;40;42;48;49;52;56;60;62;65
2023-03-23;2;3;4;8;9;23;26;29;36;39;45;51;53;55;57;58;66;67;68;70
2023-03-22;6;7;10;11;14;18;19;32;34;37;46;47;48;50;54;59;60;61;64;70
2023-03-21;2;6;8;18;19;23;24;26;27;29;30;34;38;40;46;51;54;58;64;68
2023-03-20;1;4;9;10;14;17;19;21;32;34;35;39;42;44;52;53;60;64;66;69
2023-03-19;1;6;7;11;18;19;29;33;37;41;42;47;48;50;54;57;65;66;68;69
2023-03-18;4;6;7;11;14;24;26;30;36;38;39;42;43;45;49;52;54;66;67;69
2023-03-17;1;7;8;16;18;22;28;30;31;33;35;41;48;50;51;54;62;63;65;66
2023-03-16;1;9;10;11;13;17;20;22;24;25;31;43;44;45;46;52;57;62;64;69
2023-03-15;5;7;12;14;16;18;19;23;25;29;30;35;39;44;48;53;55;60;62;67
2023-03-14;1;9;14;17;21;25;34;38;39;40;41;42;44;47;50;55;57;61;67;68
2023-03-13;6;7;11;19;20;30;34;36;37;39;41;43;52;55;56;57;59;62;66;68
2023-03-12;4;5;7;14;24;33;39;41;42;43;47;48;49;50;51;53;60;61;65;67
2023-03-11;1;4;6;9;12;13;16;23;24;29;30;33;38;45;49;52;56;62;65;66
2023-03-10;6;7;8;14;16;22;32;34;36;37;38;39;43;47;50;54;55;57;63;67
2023-03-09;1;2;9;17;21;25;36;37;38;39;45;50;52;53;56;57;59;65;66;67
2023-03-08;4;5;6;8;11;15;21;23;26;32;34;38;39;44;46;49;51;52;56;58
2023-03-07;3;9;10;12;14;16;20;22;32;33;35;37;39;45;49;52;53;55;59;65
2023-03-06;1;2;3;11;13;14;19;20;23;25;28;31;34;37;39;43;46;50;53;55
2023-03-05;6;8;9;12;13;15;19;27;32;35;40;41;55;56;60;62;63;66;69;70
2023-03-04;2;3;4;9;12;14;17;19;22;25;28;32;34;39;42;50;60;63;67;70
2023-03-03;2;6;9;10;16;17;20;21;26;29;32;34;37;38;41;42;43;44;47;68
2023-03-02;3;6;8;9;16;19;23;28;29;34;42;43;46;52;55;61;66;67;68;70
2023-03-01;3;7;8;9;13;16;19;21;26;32;35;36;39;47;48;51;52;55;62;63
2023-02-28;4;6;11;12;14;15;18;24;30;32;33;38;41;46;48;50;58;66;68;69
2023-02-27;2;3;9;14;15;16;19;21;23;27;30;31;33;47;52;57;65;67;69;70
2023-02-26;3;6;8;9;19;31;33;34;35;37;39;42;44;48;49;53;54;55;59;66
2023-02-25;2;3;5;9;17;18;20;24;26;29;33;34;38;41;55;56;59;60;67;69
2023-02-24;4;10;11;12;14;19;21;31;33;34;36;48;50;51;60;61;66;67;68;69
2023-02-23;3;4;5;15;22;28;31;33;34;40;41;42;43;51;54;59;62;66;67;70
2023-02-22;7;13;26;28;32;35;36;38;39;40;41;42;44;46;50;58;59;64;65;66
2023-02-21;3;6;9;10;11;13;15;17;18;19;27;36;44;50;52;55;57;61;62;68
2023-02-20;3;6;9;13;14;17;18;20;23;25;26;31;32;33;40;41;45;53;59;68
2023-02-19;1;6;7;9;14;15;16;18;19;24;30;32;37;39;42;51;52;59;67;69
2023-02-18;2;3;5;6;12;19;20;23;24;26;29;31;34;37;40;47;51;57;58;66
2023-02-17;1;3;5;7;16;18;19;29;32;33;34;35;40;46;49;52;55;65;69;70
2023-02-16;4;5;9;10;13;22;23;24;25;27;29;37;39;44;50;57;58;60;61;68
2023-02-15;1;3;5;6;8;12;21;22;29;32;37;44;47;49;53;54;55;56;60;63
2023-02-14;2;5;10;16;19;20;27;29;30;34;36;38;39;40;49;51;52;53;54;70
2023-02-13;1;3;6;15;25;28;30;33;34;35;37;38;40;41;48;49;51;61;65;66
2023-02-12;3;7;9;15;20;22;25;29;33;35;41;43;51;52;53;57;60;62;64;68
2023-02-11;2;4;12;14;16;21;22;25;28;38;39;41;43;44;47;48;51;52;56;66
2023-02-10;2;3;8;11;15;19;22;23;25;30;33;39;47;50;54;56;57;58;63;67
2023-02-09;3;5;7;14;15;18;22;24;25;28;31;33;34;38;43;53;60;61;66;68
2023-02-08;4;5;8;17;19;20;28;29;36;37;40;41;50;54;55;57;58;61;63;66
2023-02-07;3;5;8;13;14;16;21;23;24;25;27;36;37;38;52;58;60;64;65;69
2023-02-06;1;2;9;12;20;21;31;34;41;42;47;48;53;54;56;60;63;64;65;70
2023-02-05;1;2;3;6;9;17;25;28;29;33;41;47;50;51;53;55;62;66;67;70
2023-02-04;1;15;23;24;25;26;30;32;37;42;44;45;47;54;55;56;58;63;64;70
2023-02-03;1;5;13;14;20;24;25;32;33;40;41;42;47;51;57;58;60;66;68;70
2023-02-02;2;4;10;11;12;16;18;22;26;27;28;44;49;54;55;57;59;66;67;68
2023-02-01;1;3;10;16;22;23;25;28;33;38;40;42;43;46;51;54;58;59;61;65
2023-01-31;1;6;7;10;11;18;19;24;26;30;38;40;43;47;50;53;56;58;66;68
2023-01-30;3;5;6;11;13;19;22;24;26;27;30;34;37;45;47;50;51;56;59;70
2023-01-29;3;8;9;14;15;22;27;31;34;39;40;41;42;43;48;51;56;57;65;70
2023-01-28;2;4;10;23;24;26;27;34;36;39;41;49;53;57;59;61;66;67;69;70
2023-01-27;5;9;10;12;15;16;17;20;22;23;24;31;37;41;44;52;60;65;66;70
2023-01-26;1;6;11;12;13;14;15;20;23;31;32;37;47;50;57;58;64;65;67;69
2023-01-25;1;3;10;13;15;22;23;26;27;28;30;36;45;47;49;54;55;59;63;69
2023-01-24;1;4;6;11;19;20;21;28;32;35;42;50;51;52;59;63;65;67;69;70
2023-01-23;2;9;11;12;14;23;26;27;28;29;30;31;32;34;44;50;51;52;59;69
2023-01-22;5;14;15;16;17;18;19;23;32;37;39;44;45;48;50;51;57;61;66;68
2023-01-21;2;4;6;8;9;12;18;21;32;42;43;45;50;52;61;64;66;68;69;70
2023-01-20;6;7;14;15;16;17;27;35;36;37;41;49;51;52;55;56;58;60;64;67
2023-01-19;6;7;12;20;21;23;25;28;31;33;35;38;44;47;51;55;56;65;67;69
2023-01-18;4;5;6;11;12;19;22;26;27;28;29;30;41;43;49;52;56;61;62;63
2023-01-17;1;2;3;10;21;24;28;32;33;36;39;43;44;46;47;51;56;57;61;70
2023-01-16;1;4;6;16;18;19;21;27;28;29;30;31;38;46;53;56;61;62;63;68
2023-01-15;3;5;7;11;18;24;26;29;30;33;34;42;47;50;53;58;60;62;63;67
2023-01-14;5;6;18;21;26;30;31;34;36;37;39;45;49;51;52;57;64;65;68;69
2023-01-13;3;7;9;10;11;12;13;14;19;21;22;25;29;33;34;37;41;45;55;56
2023-01-12;2;6;8;10;16;23;24;25;34;37;41;42;45;50;54;55;56;59;62;65
2023-01-11;2;4;6;10;15;18;23;25;28;34;37;39;40;43;54;57;61;64;66;70
2023-01-10;9;11;12;15;17;28;33;34;35;39;40;42;43;46;48;51;55;59;66;69
2023-01-09;3;7;8;9;11;12;17;32;33;35;37;38;42;47;48;53;54;57;62;67
2023-01-08;3;5;7;12;15;18;22;24;26;35;41;43;44;45;46;52;58;61;65;68
2023-01-07;3;4;5;7;18;20;21;23;30;31;33;38;44;50;52;54;56;59;60;67
2023-01-06;1;3;8;18;19;22;30;32;33;36;37;40;41;47;48;50;51;53;54;65
2023-01-05;1;2;7;9;11;17;18;20;23;25;26;27;39;40;41;43;44;50;52;54
2023-01-04;6;7;17;18;19;22;31;32;35;36;37;44;45;49;54;56;62;63;66;70
2023-01-03;2;15;18;23;28;31;33;36;40;42;44;46;47;48;53;56;58;59;60;68
2023-01-02;5;8;12;18;24;28;31;33;41;43;46;47;49;51;53;58;62;64;66;68
2023-01-01;14;16;20;26;31;35;38;39;42;49;52;54;55;57;59;60;61;65;66;67
