Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2009-08-22;4;9;10;13;14;15;16;25;29;31;36;39;42;48;50;53;55;59;60;62
2009-08-21;1;4;9;11;13;16;24;25;27;28;29;40;45;54;55;60;64;65;67;70
2009-08-20;6;7;10;13;14;15;18;19;20;23;26;27;29;31;39;46;50;54;55;69
2009-08-19;1;3;9;10;16;18;19;24;30;33;35;47;50;53;54;60;63;65;67;69
2009-08-18;2;4;6;8;11;12;18;23;35;37;38;46;58;60;63;65;66;67;68;70
2009-08-17;4;11;17;18;20;23;24;25;26;29;37;38;39;45;50;55;56;59;62;67
2009-08-14;10;20;22;23;28;30;34;41;42;44;45;46;48;51;52;55;57;61;66;67
2009-08-13;1;6;9;10;24;26;28;29;33;34;35;40;44;48;51;55;58;64;65;66
2009-08-12;5;14;15;20;23;25;26;28;31;35;37;38;39;43;45;49;51;58;59;63
2009-08-11;4;5;11;12;14;15;16;18;20;22;24;26;27;30;34;38;40;49;59;69
2009-08-10;1;9;12;18;21;23;25;27;28;30;31;36;42;48;50;52;56;58;60;67
2009-08-08;1;14;16;18;19;24;28;31;33;41;42;43;46;47;48;52;53;54;63;69
2009-08-07;6;11;13;28;29;34;36;40;41;42;43;44;45;47;50;51;60;63;65;66
2009-08-06;1;2;4;9;14;15;18;22;38;41;44;47;55;56;57;61;63;64;67;70
2009-08-05;1;3;9;10;13;16;17;18;21;23;28;33;41;43;47;55;57;60;63;66
2009-08-04;1;3;8;15;17;21;26;28;36;42;43;44;47;48;50;57;61;64;66;69
2009-08-03;1;10;19;22;25;26;27;36;38;43;44;46;48;49;57;58;64;65;68;70
2009-08-01;2;7;12;15;23;27;28;29;30;32;40;41;44;45;47;48;49;58;60;65
2009-07-31;2;4;11;14;19;25;26;30;31;32;34;35;47;48;53;55;59;62;66;67
2009-07-30;3;7;13;19;20;21;22;25;32;36;37;42;44;53;58;59;61;62;65;68
2009-07-29;6;9;12;18;20;31;40;41;44;47;50;51;52;54;58;60;64;67;68;70
2009-07-28;5;6;9;14;18;24;34;38;39;41;43;47;48;50;54;55;56;58;63;65
2009-07-27;1;2;5;7;17;18;19;23;24;28;29;31;37;43;44;48;55;56;65;66
2009-07-25;7;15;20;21;22;23;30;31;36;37;39;40;41;48;52;53;56;65;67;68
2009-07-24;1;7;11;12;14;15;19;22;24;25;27;31;32;42;49;55;58;60;61;67
2009-07-23;1;4;6;9;10;12;15;17;20;23;36;41;42;44;47;51;52;59;65;68
2009-07-22;5;8;10;11;19;20;22;31;33;39;44;45;46;54;55;56;62;65;66;70
2009-07-20;8;10;15;16;17;18;19;20;21;22;23;38;42;44;52;54;55;56;64;69
2009-07-18;2;3;4;7;9;15;24;26;28;30;35;40;51;54;55;57;65;66;67;70
2009-07-17;1;3;7;10;11;12;20;22;25;29;34;43;46;47;49;50;53;54;66;68
2009-07-16;1;2;14;16;18;23;24;26;31;32;35;40;41;46;47;52;62;64;65;68
2009-07-15;1;4;5;6;9;19;20;27;28;32;36;38;40;42;47;52;58;59;60;62
2009-07-14;4;13;14;16;17;19;25;26;31;33;39;44;45;49;52;58;63;64;66;68
2009-07-13;1;2;8;12;15;18;25;32;34;35;42;43;44;48;52;53;54;61;62;69
2009-07-11;3;7;12;23;24;27;30;37;38;44;46;47;51;52;55;59;60;61;63;67
2009-07-10;3;5;7;8;11;19;25;26;40;43;45;46;47;48;54;55;59;63;65;69
2009-07-09;3;4;6;7;10;14;16;17;20;23;30;43;47;48;54;59;60;63;66;70
2009-07-08;1;3;9;13;18;26;28;29;32;33;35;37;45;52;53;56;57;63;64;65
2009-07-07;4;5;16;17;23;24;25;26;27;30;32;46;48;49;50;55;58;61;68;69
2009-07-06;5;7;9;10;20;22;24;32;33;36;42;46;49;51;52;54;60;61;65;68
2009-07-04;2;5;6;17;19;21;24;27;30;37;40;41;42;50;51;53;58;63;66;69
2009-07-03;2;4;9;13;14;23;25;26;29;30;32;39;40;46;47;53;58;60;66;69
2009-07-02;6;17;19;22;26;29;31;33;36;37;42;43;46;47;51;52;53;56;65;68
2009-07-01;2;6;15;16;18;22;27;34;39;40;46;47;48;49;50;55;56;58;63;65
2009-06-30;4;5;6;7;8;14;15;17;18;21;22;23;36;48;53;56;57;58;65;66
2009-06-29;4;5;9;10;11;19;20;34;36;43;45;46;48;49;51;55;61;62;65;69
2009-06-27;6;7;11;12;13;15;16;21;25;32;33;34;35;39;42;47;51;56;60;61
2009-06-26;3;4;5;10;12;14;18;21;24;25;33;41;48;50;51;55;59;60;61;62
2009-06-25;2;8;12;18;19;26;31;38;39;43;45;46;52;53;55;57;58;60;68;70
2009-06-24;2;11;17;18;23;25;27;28;29;31;39;41;48;50;52;60;61;66;68;69
2009-06-23;1;3;11;13;16;17;18;24;25;28;29;36;37;43;53;55;65;66;67;68
2009-06-22;4;10;12;13;15;19;23;30;31;34;36;38;39;43;52;53;54;58;64;68
2009-06-20;2;3;8;9;13;17;27;43;46;48;49;50;51;53;55;57;62;66;67;70
2009-06-19;3;5;10;11;12;17;21;24;26;32;40;42;47;48;50;51;54;56;63;67
2009-06-18;5;8;9;11;16;19;20;23;24;26;31;35;37;38;42;46;53;58;62;70
2009-06-17;17;20;28;29;30;31;32;34;35;36;43;52;56;58;59;61;64;67;68;70
2009-06-16;9;10;12;20;25;29;30;33;37;38;48;50;51;56;57;61;62;64;66;68
2009-06-15;9;10;22;25;33;35;39;43;44;45;47;50;53;54;56;59;60;65;67;69
2009-06-13;4;5;6;11;13;18;19;20;23;26;29;33;34;39;44;53;57;59;60;68
2009-06-12;4;5;6;7;12;16;17;19;20;21;28;32;39;46;47;48;55;61;64;67
2009-06-11;2;9;11;12;13;17;25;29;31;37;43;48;50;52;54;55;59;61;62;64
2009-06-10;1;5;8;9;13;15;17;24;27;28;39;46;52;53;54;59;63;67;69;70
2009-06-09;5;12;23;25;27;29;35;39;42;43;46;50;51;55;61;62;63;64;69;70
2009-06-08;1;3;9;13;15;18;21;22;26;30;33;35;36;41;43;48;51;61;63;66
2009-06-06;1;8;10;14;23;24;28;31;32;37;39;43;44;49;54;56;58;60;61;69
2009-06-05;4;11;12;16;20;21;22;39;46;50;52;54;56;57;60;61;64;66;68;70
2009-06-04;1;5;7;14;17;20;21;26;28;30;38;42;43;50;56;57;58;64;65;70
2009-06-03;2;9;12;14;16;17;23;24;28;34;40;47;52;59;62;63;64;65;68;70
2009-06-02;7;8;14;15;18;19;26;27;29;32;33;44;46;48;52;54;55;58;68;69
2009-05-30;7;11;14;15;19;20;35;40;44;46;47;48;49;51;54;55;56;64;65;68
2009-05-29;3;5;6;15;16;18;20;24;27;30;35;37;40;47;52;53;61;62;63;69
2009-05-28;3;8;9;13;16;22;23;25;29;34;35;42;46;54;58;61;62;64;67;68
2009-05-27;1;2;3;5;8;18;23;24;25;26;32;36;39;43;50;52;57;66;67;70
2009-05-26;7;9;10;19;20;22;23;24;33;35;40;46;51;53;56;57;65;67;68;69
2009-05-25;7;12;14;15;17;19;21;23;29;31;44;45;52;53;54;55;56;62;68;69
2009-05-23;1;12;15;16;17;18;20;22;26;34;35;38;39;40;42;47;53;62;65;70
2009-05-22;2;9;11;12;15;16;25;30;32;35;36;41;42;44;51;56;59;61;62;64
2009-05-20;1;2;5;10;16;18;22;25;26;31;32;36;38;49;50;51;54;58;65;69
2009-05-19;2;3;5;9;14;16;21;26;37;43;48;50;51;53;60;61;65;66;67;69
2009-05-18;3;7;10;15;17;20;21;23;25;29;37;45;46;50;56;58;63;65;66;69
2009-05-16;4;6;7;10;13;18;28;31;32;33;36;37;41;43;46;50;52;56;59;70
2009-05-15;4;15;16;26;28;33;37;38;40;44;49;50;51;54;58;63;64;65;66;69
2009-05-14;1;5;6;9;13;17;18;25;31;33;36;38;44;45;47;54;55;64;69;70
2009-05-13;3;4;14;15;17;18;20;24;26;32;34;36;39;44;48;51;53;54;55;57
2009-05-12;1;3;6;11;12;16;20;26;27;30;37;49;50;51;53;55;57;58;63;70
2009-05-11;2;4;14;15;17;19;29;32;34;39;40;41;42;44;46;47;48;58;64;67
2009-05-09;2;5;9;12;25;26;34;36;37;45;46;49;55;57;58;61;62;66;67;68
2009-05-08;1;3;5;9;10;11;12;14;15;16;26;27;29;34;35;49;52;53;58;70
2009-05-07;4;16;21;24;25;26;41;46;47;49;51;56;58;60;62;63;65;66;67;69
2009-05-06;6;7;12;16;18;22;23;24;28;31;38;39;40;43;44;45;50;56;65;69
2009-05-05;2;10;12;14;20;21;23;27;29;37;43;44;46;52;54;56;58;61;62;66
2009-05-04;4;9;12;18;20;21;23;31;36;38;40;49;51;52;53;57;61;62;65;70
2009-05-02;1;5;18;23;28;30;31;32;37;41;42;45;47;52;55;59;60;61;68;70
2009-04-30;1;4;6;19;20;21;31;33;35;39;46;48;49;52;55;58;59;63;68;69
2009-04-29;3;7;8;10;12;15;17;20;32;34;36;37;40;45;46;54;58;60;64;70
2009-04-28;1;10;11;16;18;22;26;34;35;36;37;42;43;45;51;53;54;59;69;70
2009-04-27;4;7;8;13;14;23;26;27;31;35;37;41;46;57;60;62;67;68;69;70
2009-04-25;6;14;16;19;21;24;30;33;35;37;43;48;49;52;56;57;64;65;69;70
2009-04-24;1;3;4;6;7;8;9;13;25;26;29;32;33;34;35;40;42;49;52;62
2009-04-23;5;6;7;16;24;25;31;32;35;40;43;46;47;50;57;59;60;63;67;69
2009-04-22;7;9;10;14;17;19;20;21;26;31;38;42;48;51;54;58;60;64;65;66
2009-04-21;1;2;5;6;9;10;14;29;33;34;35;37;44;51;53;61;62;63;66;70
2009-04-20;1;6;8;9;10;12;13;16;17;20;31;32;33;35;36;42;44;51;52;66
2009-04-18;3;6;9;13;27;30;32;35;37;41;43;45;46;47;48;62;65;67;68;69
2009-04-17;2;4;6;13;17;20;24;25;29;31;34;36;44;48;50;55;57;68;69;70
2009-04-16;2;3;9;14;19;27;28;32;34;35;37;46;49;50;51;58;63;64;67;68
2009-04-15;1;2;3;9;10;11;12;19;20;21;23;26;34;39;45;57;60;62;67;69
2009-04-14;2;6;15;20;23;26;33;34;35;41;43;47;55;56;58;59;61;64;69;70
2009-04-11;2;6;7;8;11;13;17;18;29;30;31;32;38;45;50;58;59;60;61;64
2009-04-10;6;7;12;15;16;17;21;22;24;25;29;33;36;38;48;50;51;64;67;69
2009-04-09;2;8;16;18;22;24;25;29;36;39;40;41;42;45;46;47;48;56;65;66
2009-04-08;2;9;10;11;13;16;20;22;25;28;29;30;31;38;43;48;50;52;53;61
2009-04-07;2;4;5;11;12;21;29;32;37;40;42;44;55;57;59;60;61;62;63;65
2009-04-06;1;10;11;12;15;17;23;25;32;34;39;40;43;44;48;50;57;60;69;70
2009-04-04;3;5;23;28;35;36;37;42;43;45;46;48;51;56;57;58;60;63;69;70
2009-04-03;4;12;14;22;30;31;32;34;36;43;47;48;49;50;52;55;62;66;67;68
2009-04-02;6;10;11;13;14;15;21;24;25;28;37;44;48;49;50;54;63;65;67;68
2009-04-01;2;3;5;9;18;19;23;25;34;43;45;46;53;57;58;60;62;64;65;70
2009-03-31;6;8;15;16;17;18;20;24;28;29;30;31;40;41;49;52;53;56;57;63
2009-03-30;4;5;6;11;13;17;32;33;35;36;37;41;43;49;50;53;55;59;62;68
2009-03-28;4;7;8;9;12;18;20;24;30;33;40;42;44;48;49;51;56;59;66;68
2009-03-27;1;6;8;11;13;17;18;23;24;28;29;34;35;37;42;45;48;49;50;54
2009-03-26;4;14;15;17;22;28;29;30;31;32;33;34;36;50;59;60;62;65;68;69
2009-03-25;2;5;8;18;20;23;24;26;27;29;30;32;33;34;47;58;63;64;66;67
2009-03-24;3;6;9;17;20;24;26;27;31;35;37;47;50;52;53;54;55;59;61;67
2009-03-23;1;4;8;11;17;27;28;29;32;33;42;45;46;47;53;57;63;65;67;70
2009-03-21;6;9;11;13;16;25;26;27;28;29;32;33;36;45;48;50;52;63;64;68
2009-03-20;3;7;12;20;21;22;23;31;36;41;43;44;51;54;58;61;62;63;68;70
2009-03-19;4;6;11;12;15;21;24;30;32;35;37;38;43;47;48;51;57;58;64;66
2009-03-18;1;2;18;29;32;33;38;39;41;42;46;47;48;50;52;54;58;63;68;70
2009-03-17;2;4;6;8;14;19;22;27;41;42;43;44;45;49;50;51;55;60;62;67
2009-03-16;2;6;7;11;18;20;22;25;28;29;37;38;39;40;46;50;52;53;59;61
2009-03-14;5;6;10;12;16;28;33;34;36;38;44;46;53;58;60;62;63;66;67;70
2009-03-13;2;4;7;9;15;16;17;25;31;34;37;42;43;48;49;50;54;56;57;62
2009-03-12;2;9;10;12;13;24;35;38;40;47;52;54;58;59;60;61;65;66;67;70
2009-03-11;3;5;6;12;13;14;20;21;31;35;39;45;46;48;51;55;59;60;62;65
2009-03-10;3;8;11;12;14;17;23;28;31;34;35;38;39;41;47;52;53;58;60;68
2009-03-09;2;8;13;14;16;20;21;22;25;26;27;28;31;41;43;48;61;63;67;68
2009-03-07;7;8;9;11;12;14;18;19;23;24;25;28;32;34;41;45;48;52;59;68
2009-03-06;6;15;16;17;22;28;30;40;41;46;47;52;57;58;59;61;63;66;68;69
2009-03-05;3;13;16;25;26;31;32;34;35;38;39;42;49;51;52;60;62;63;64;70
2009-03-04;2;6;12;13;21;23;25;32;33;37;40;41;45;49;51;52;55;59;66;67
2009-03-03;3;5;6;12;13;20;24;26;27;33;34;36;41;42;43;44;45;47;63;69
2009-03-02;1;9;14;22;24;25;26;32;33;39;41;43;44;50;51;58;62;63;66;70
2009-02-28;3;4;5;6;7;9;11;12;15;17;22;25;35;39;41;51;56;62;65;66
2009-02-27;5;6;8;15;16;19;26;28;29;32;33;34;35;40;45;47;49;58;64;68
2009-02-26;1;5;6;9;11;12;13;24;25;27;28;30;31;35;45;52;55;58;62;67
2009-02-25;9;10;11;12;13;15;16;17;20;23;29;34;35;37;38;45;48;66;69;70
2009-02-24;3;7;12;23;25;26;29;32;34;36;41;45;47;52;54;59;60;63;65;69
2009-02-23;2;6;8;9;11;13;20;22;24;28;35;37;41;44;48;54;57;59;62;67
2009-02-21;2;8;12;16;19;25;29;32;34;40;42;44;46;49;54;58;59;61;66;68
2009-02-20;1;7;8;9;15;24;32;33;35;36;38;41;43;48;50;61;62;64;66;68
2009-02-19;14;17;18;19;22;27;28;31;32;33;34;39;45;51;52;60;61;65;67;68
2009-02-18;5;7;21;23;28;30;32;38;39;40;41;44;47;50;51;58;62;65;67;68
2009-02-17;1;4;12;21;29;32;37;39;41;42;48;49;50;51;52;55;59;62;63;67
2009-02-16;2;5;8;13;18;22;27;28;30;31;32;36;38;39;40;50;51;53;57;65
2009-02-14;1;2;3;7;17;20;22;24;27;33;40;41;42;47;53;56;60;64;67;68
2009-02-13;1;5;8;13;15;20;21;22;27;29;30;33;34;38;46;50;59;60;67;69
2009-02-12;4;8;9;10;14;16;21;23;31;34;36;37;45;48;54;55;56;59;65;68
2009-02-11;6;7;8;9;10;13;17;23;25;28;29;35;44;46;58;59;60;61;67;70
2009-02-10;2;10;12;14;15;18;21;25;32;35;38;44;47;49;50;51;56;58;60;61
2009-02-09;1;3;4;6;9;15;19;26;31;34;35;39;41;42;46;49;59;64;65;70
2009-02-07;4;7;11;22;24;32;36;39;42;43;44;45;49;55;56;62;63;66;67;70
2009-02-06;6;10;11;16;19;23;24;29;32;37;38;43;44;46;48;49;54;56;57;59
2009-02-05;4;8;9;11;17;27;30;34;35;37;40;43;45;49;51;52;53;61;66;69
2009-02-04;3;5;11;12;18;22;25;27;30;33;36;37;42;45;57;58;62;63;69;70
2009-02-03;3;4;8;9;14;19;26;31;34;38;40;43;45;53;54;56;62;63;69;70
2009-02-02;7;15;16;17;18;22;23;26;32;39;49;51;57;59;60;62;65;66;68;70
2009-01-31;7;9;11;15;16;21;26;31;40;41;43;44;49;53;54;55;57;61;67;69
2009-01-30;1;3;5;6;7;10;11;12;16;22;29;31;34;35;36;46;55;57;58;69
2009-01-29;7;10;13;15;25;28;30;34;37;38;39;45;46;49;51;53;59;63;64;66
2009-01-28;1;5;7;12;16;17;18;21;25;26;28;30;31;32;33;39;47;48;60;65
2009-01-27;5;8;9;10;11;12;16;20;21;24;32;35;38;39;45;52;57;63;64;67
2009-01-26;3;7;10;15;17;18;26;27;32;34;36;39;47;50;52;54;60;61;64;69
2009-01-24;8;12;15;21;23;24;25;38;40;43;46;47;51;53;54;60;62;65;68;69
2009-01-23;2;4;7;14;23;24;26;29;30;45;52;53;55;57;59;63;66;67;69;70
2009-01-22;1;3;6;8;12;13;14;19;21;23;27;32;34;37;44;45;51;64;67;70
2009-01-21;1;3;5;8;12;22;31;33;35;37;39;42;49;52;57;59;60;63;66;67
2009-01-20;9;12;13;19;21;24;25;37;39;44;48;49;54;56;61;62;64;66;69;70
2009-01-19;3;4;5;16;17;19;25;26;29;32;34;40;42;43;44;48;56;57;59;63
2009-01-17;1;5;9;12;17;20;21;22;29;30;35;42;45;49;55;58;60;61;62;68
