Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2010-10-21;4;9;10;11;13;17;26;34;35;37;40;41;42;43;45;51;53;55;68;70
2010-10-20;4;6;9;15;19;23;24;25;38;39;40;41;45;50;51;55;56;57;58;59
2010-10-19;2;5;8;17;21;23;25;26;28;32;35;39;42;45;50;51;52;55;60;62
2010-10-18;3;5;6;7;9;17;18;19;23;25;35;36;39;42;43;44;46;48;57;63
2010-10-16;17;24;34;35;39;43;44;47;48;50;51;52;53;56;61;62;63;64;67;68
2010-10-15;5;9;10;12;13;15;17;20;21;28;34;35;38;39;40;41;57;58;60;69
2010-10-14;3;5;9;13;14;18;19;25;30;35;42;52;54;55;58;61;63;65;66;67
2010-10-13;7;9;14;15;16;27;28;29;31;36;37;45;46;51;55;57;61;62;69;70
2010-10-12;1;6;7;12;14;17;21;22;29;32;36;44;45;52;55;56;59;61;63;68
2010-10-11;3;7;11;14;20;25;27;28;30;38;41;44;47;48;50;53;56;59;61;62
2010-10-09;1;2;4;7;9;11;13;16;17;20;25;28;40;43;44;49;50;57;61;63
2010-10-08;6;9;18;20;21;26;28;34;36;45;46;47;50;53;55;59;60;61;62;69
2010-10-07;4;8;10;12;14;15;28;31;33;35;36;37;41;44;48;49;51;56;60;62
2010-10-06;3;12;14;19;25;26;30;34;35;39;40;41;49;52;55;64;65;66;68;70
2010-10-05;3;9;10;11;13;20;26;27;30;33;35;36;38;42;44;46;50;54;58;64
2010-10-04;4;5;8;12;16;20;21;24;27;31;35;39;40;41;48;51;59;62;65;67
2010-10-02;5;8;12;14;16;17;18;19;33;34;35;39;43;47;48;54;62;64;69;70
2010-10-01;2;6;12;15;24;25;27;28;29;31;34;44;45;50;53;54;55;56;66;69
2010-09-30;5;6;12;16;17;21;23;27;28;31;33;36;37;45;47;51;54;64;65;69
2010-09-29;4;5;6;7;11;13;14;19;22;27;28;30;34;36;38;49;53;64;68;69
2010-09-28;1;2;16;18;22;23;24;33;36;37;38;41;49;50;51;54;57;60;62;65
2010-09-27;1;4;5;7;13;14;21;26;28;30;31;41;42;43;45;56;63;64;69;70
2010-09-25;1;3;5;6;10;17;19;20;21;26;28;33;35;41;52;58;60;62;64;66
2010-09-24;7;8;16;18;20;25;30;31;34;36;38;41;49;50;51;56;57;59;61;69
2010-09-23;7;15;18;23;26;35;36;37;41;42;45;47;49;52;54;55;58;63;64;69
2010-09-22;1;4;5;8;13;14;15;21;25;26;28;32;42;45;49;54;57;59;67;70
2010-09-21;4;10;12;13;24;25;27;32;33;39;40;41;45;50;61;66;67;68;69;70
2010-09-20;4;6;8;11;17;18;20;22;24;26;27;32;39;41;44;47;50;51;53;70
2010-09-18;6;7;15;21;33;40;42;43;44;52;53;54;58;59;60;65;66;67;68;70
2010-09-17;1;20;22;27;31;32;34;35;36;41;45;46;49;54;56;57;61;62;63;69
2010-09-16;1;5;6;7;11;12;13;22;23;24;32;36;40;41;45;52;53;62;69;70
2010-09-15;1;2;4;5;10;14;15;20;23;26;30;36;38;39;47;48;54;55;58;70
2010-09-14;2;3;5;6;16;17;25;32;33;36;42;43;48;59;61;63;65;67;69;70
2010-09-13;4;7;13;16;17;28;33;35;37;42;43;44;45;47;48;56;59;61;63;69
2010-09-11;1;6;7;16;19;20;24;33;36;39;41;43;48;50;53;55;57;60;61;67
2010-09-10;1;2;3;8;17;18;22;23;25;28;34;40;41;45;46;47;49;55;59;66
2010-09-09;9;10;17;18;19;23;24;29;30;31;32;42;44;47;50;53;54;63;64;66
2010-09-08;2;5;8;13;17;21;24;27;30;32;35;36;41;42;48;50;55;67;68;69
2010-09-07;4;10;15;17;18;19;25;27;33;34;36;39;40;50;51;52;55;64;65;70
2010-09-06;1;4;6;7;9;10;12;17;22;29;30;34;40;41;43;52;53;56;65;70
2010-09-04;2;3;4;5;7;8;12;19;30;37;43;45;51;55;56;58;61;62;63;65
2010-09-03;3;4;5;8;17;18;19;21;24;27;31;36;42;48;53;61;63;64;68;70
2010-09-02;1;2;6;7;13;16;32;33;35;37;40;48;50;52;56;58;59;60;67;68
2010-09-01;6;15;18;19;20;21;27;32;39;42;43;48;53;54;56;59;60;61;62;67
2010-08-31;1;3;6;8;15;17;21;22;28;36;42;44;51;53;59;63;65;66;69;70
2010-08-30;5;6;12;18;21;22;23;24;28;29;34;36;45;46;53;57;63;66;69;70
2010-08-28;5;9;22;26;29;31;33;39;40;44;50;51;54;57;58;59;61;64;68;70
2010-08-27;1;2;4;5;8;12;13;14;18;23;31;32;33;39;47;48;50;52;59;63
2010-08-26;3;13;15;19;20;23;25;30;31;34;40;45;48;52;54;55;63;64;65;69
2010-08-25;5;10;13;14;16;22;28;32;34;46;48;51;54;58;61;62;63;65;66;68
2010-08-24;2;6;9;13;19;26;28;29;30;31;34;37;44;48;51;53;56;57;67;68
2010-08-23;1;3;5;10;11;12;20;23;29;31;32;36;37;39;41;45;57;59;67;68
2010-08-21;1;10;11;13;15;19;33;34;38;40;44;50;52;57;60;62;64;65;67;68
2010-08-20;1;5;14;16;18;28;29;31;33;34;40;44;45;46;48;52;58;60;61;63
2010-08-19;1;5;9;10;13;14;16;17;19;20;25;34;41;46;51;57;60;61;68;70
2010-08-18;2;5;6;7;11;15;18;20;25;26;28;36;38;43;47;58;59;65;68;69
2010-08-17;2;3;5;6;7;10;12;16;19;21;26;27;30;32;35;53;58;60;64;69
2010-08-16;2;5;6;13;19;20;25;26;35;41;43;47;54;56;61;62;64;68;69;70
2010-08-14;1;5;9;14;15;21;23;24;26;34;36;37;45;46;49;51;53;56;59;67
2010-08-13;1;10;11;12;14;22;26;27;31;33;37;39;44;46;49;52;57;62;67;70
2010-08-12;4;6;10;11;14;15;18;20;22;33;34;35;36;38;55;56;58;62;63;66
2010-08-11;2;9;10;18;19;20;33;34;38;41;43;46;47;48;51;56;59;63;64;65
2010-08-10;5;6;11;12;15;25;26;27;38;42;51;54;57;58;62;63;64;65;67;68
2010-08-09;1;2;5;7;12;15;16;23;29;30;31;33;34;36;38;55;57;58;61;68
2010-08-07;7;10;11;13;15;22;25;30;32;33;37;41;43;44;45;47;50;60;67;69
2010-08-06;1;3;19;21;24;26;29;32;33;39;41;42;49;58;59;64;66;67;68;70
2010-08-05;1;4;5;6;13;16;18;19;22;25;28;33;35;38;39;49;52;60;61;62
2010-08-04;1;14;15;20;21;22;26;34;40;42;43;45;46;47;50;53;61;63;64;69
2010-08-03;4;11;12;14;15;16;18;21;25;27;33;41;50;51;55;57;58;62;68;70
2010-08-02;1;2;4;9;11;17;28;29;31;39;45;50;51;52;55;56;62;65;67;70
2010-07-31;9;11;15;22;25;26;27;30;33;35;45;47;50;59;60;63;64;65;67;68
2010-07-30;10;12;14;18;19;22;24;26;27;30;40;41;47;48;50;52;57;61;62;67
2010-07-29;1;5;7;14;25;29;33;34;36;39;42;44;50;51;53;56;60;62;66;70
2010-07-28;12;13;14;18;24;25;29;31;35;38;39;41;43;46;48;54;56;57;64;70
2010-07-27;3;5;7;9;13;17;19;21;22;27;30;32;40;46;48;52;56;57;59;61
2010-07-26;1;3;6;8;9;16;18;22;28;36;37;39;41;44;52;53;54;59;64;69
2010-07-24;1;5;11;14;21;22;24;26;30;37;41;42;48;49;55;58;62;66;69;70
2010-07-23;3;9;14;15;18;19;20;21;27;31;37;38;39;44;46;50;52;61;65;68
2010-07-22;3;7;9;10;12;16;24;26;28;31;36;37;38;40;41;42;43;46;49;65
2010-07-20;6;8;11;13;15;16;17;19;20;25;31;40;44;49;55;59;62;65;66;69
2010-07-19;2;3;5;16;19;21;22;25;36;37;41;42;49;50;56;58;61;63;67;69
2010-07-17;4;6;7;9;18;22;24;25;26;28;31;33;41;42;43;47;48;58;65;70
2010-07-16;1;2;8;10;12;13;18;19;20;25;30;35;41;43;44;45;48;49;51;54
2010-07-15;3;4;5;6;7;9;13;17;23;24;28;35;37;40;43;44;49;53;59;62
2010-07-14;3;6;8;13;15;16;19;26;27;30;31;33;36;44;47;50;57;58;63;68
2010-07-13;3;6;9;12;15;17;24;31;32;34;37;45;47;48;52;55;56;59;64;66
2010-07-12;15;17;20;27;36;37;38;40;42;44;45;48;49;54;58;59;61;66;68;69
2010-07-10;1;3;5;7;11;14;16;20;29;33;36;43;44;54;55;57;59;60;63;69
2010-07-09;5;7;12;14;16;17;23;27;29;31;35;38;40;43;45;48;57;62;64;69
2010-07-08;4;6;9;10;15;21;24;30;33;37;39;49;51;52;56;59;61;63;64;68
2010-07-07;6;7;10;17;21;26;34;36;38;42;44;45;50;53;54;60;61;67;68;70
2010-07-06;2;11;18;19;24;29;31;46;47;48;51;52;54;55;56;57;61;65;67;68
2010-07-05;6;7;12;18;21;23;24;28;29;34;40;44;46;60;61;62;64;65;67;68
2010-07-03;1;7;10;14;21;24;26;28;32;34;39;43;45;48;52;53;57;62;63;69
2010-07-02;12;13;14;17;19;20;25;26;28;32;35;38;41;42;50;55;60;61;63;64
2010-07-01;7;8;14;15;20;22;25;28;31;35;38;41;44;48;53;57;59;67;69;70
2010-06-30;14;16;17;19;27;29;30;33;39;41;44;50;54;59;62;64;65;66;67;68
2010-06-29;1;7;12;21;23;24;26;30;39;43;45;47;52;53;54;55;62;65;66;69
2010-06-28;4;6;8;10;13;14;18;20;21;40;43;51;53;54;56;57;58;60;64;69
2010-06-26;5;8;9;11;14;16;22;25;30;32;41;45;47;50;51;52;54;57;67;68
2010-06-25;1;9;11;15;18;25;28;29;33;35;36;42;45;46;47;52;57;61;67;70
2010-06-24;6;8;10;12;32;35;42;43;45;46;47;49;52;60;61;63;66;67;68;70
2010-06-23;1;2;6;10;13;15;21;28;30;31;32;35;41;44;45;50;57;59;68;69
2010-06-22;6;12;15;18;20;22;28;33;39;43;45;47;49;52;53;55;60;62;68;70
2010-06-21;4;8;9;11;12;16;21;23;25;32;33;35;37;39;46;47;55;56;59;69
2010-06-19;2;3;4;7;8;9;12;16;17;18;23;27;28;35;37;42;46;54;57;66
2010-06-18;4;10;14;17;19;22;28;33;36;37;38;43;46;51;57;60;61;62;63;65
2010-06-17;3;6;11;13;20;23;27;33;34;37;38;43;48;49;51;60;61;65;69;70
2010-06-16;5;6;12;18;20;24;27;34;35;38;41;43;45;51;54;57;62;63;65;69
2010-06-15;4;5;6;11;13;23;26;28;30;33;36;46;48;55;57;59;60;64;66;69
2010-06-14;1;3;5;13;15;23;25;30;33;43;44;46;50;53;54;64;65;66;67;70
2010-06-12;3;6;13;15;16;17;19;23;27;34;37;38;45;50;51;52;53;61;66;68
2010-06-11;1;4;5;6;11;12;13;21;22;23;24;28;37;40;42;44;46;58;66;69
2010-06-10;5;9;10;16;20;21;27;28;29;30;31;32;37;43;45;52;55;58;63;64
2010-06-09;9;11;14;16;24;28;31;33;41;42;44;45;46;47;48;52;59;60;67;68
2010-06-08;1;8;17;18;20;21;23;28;30;31;32;34;39;41;50;54;59;60;62;70
2010-06-07;3;7;10;13;18;19;20;21;22;30;32;38;41;43;53;55;57;58;63;69
2010-06-05;13;15;20;23;24;28;30;33;36;43;45;47;50;54;57;60;64;65;67;68
2010-06-04;7;14;17;18;19;33;36;40;45;46;47;49;50;51;54;61;62;64;65;67
2010-06-03;2;3;7;10;15;18;24;28;29;35;45;47;49;50;51;52;55;61;62;69
2010-06-02;4;6;11;15;26;28;29;30;33;37;41;44;47;49;53;59;62;67;68;69
2010-06-01;2;5;6;7;11;16;23;27;28;29;30;34;42;44;47;55;57;59;66;67
2010-05-31;5;8;10;14;27;28;34;38;41;42;45;57;58;59;62;64;65;67;68;69
2010-05-29;2;3;4;5;6;9;11;17;18;21;23;28;41;42;46;50;52;53;65;66
2010-05-28;1;6;9;10;12;15;17;19;26;27;31;33;38;41;45;46;50;52;56;69
2010-05-27;4;8;12;14;16;21;23;25;32;33;37;38;47;48;49;51;56;58;59;66
2010-05-26;1;12;13;14;15;17;22;23;32;33;39;43;49;50;51;52;56;63;64;68
2010-05-25;4;6;7;13;14;16;19;21;25;29;40;43;48;49;55;58;61;63;66;67
2010-05-22;1;4;9;13;18;19;20;23;26;29;35;42;43;45;50;53;57;59;61;65
2010-05-21;2;3;7;12;13;15;21;25;28;35;37;39;41;42;55;57;60;61;65;70
2010-05-20;1;3;5;6;7;8;11;14;19;26;33;36;41;42;44;49;50;57;60;70
2010-05-19;5;12;19;21;22;24;26;30;36;39;41;47;48;55;58;63;66;67;68;69
2010-05-18;2;3;4;7;12;16;20;28;33;34;35;36;40;43;47;54;56;57;59;69
2010-05-17;2;5;6;10;15;20;21;26;30;35;39;45;46;48;53;54;58;61;63;68
2010-05-15;5;7;10;11;13;18;26;27;29;30;36;40;48;49;50;55;61;63;65;68
2010-05-14;2;5;8;10;16;17;23;32;34;35;37;46;48;51;53;58;63;64;65;69
2010-05-12;9;15;17;24;25;30;32;33;37;38;39;45;51;56;57;60;62;66;67;68
2010-05-11;2;5;8;20;21;25;26;27;28;31;34;37;39;46;53;54;57;58;59;64
2010-05-10;1;2;5;8;16;17;24;25;30;32;33;36;41;45;46;50;53;56;60;61
2010-05-08;1;11;12;14;15;16;27;28;30;34;38;42;44;45;47;50;63;65;66;70
2010-05-07;1;4;7;9;10;12;21;23;29;30;31;36;41;42;52;54;58;59;60;61
2010-05-06;4;5;6;10;17;23;25;30;36;40;41;42;43;44;46;56;58;63;68;70
2010-05-05;4;8;14;15;16;21;22;26;27;28;32;36;50;54;57;59;61;65;68;70
2010-05-04;3;4;5;6;7;9;13;14;20;22;24;28;34;40;41;52;53;61;62;67
2010-05-03;6;10;12;22;24;26;29;37;42;44;45;46;49;50;54;59;62;67;68;69
2010-04-30;3;13;14;15;23;24;25;29;31;35;40;47;52;53;54;55;61;65;69;70
2010-04-29;2;3;12;13;16;17;21;26;33;34;36;37;40;43;44;45;51;61;64;66
2010-04-28;2;6;8;13;15;16;18;20;21;22;23;26;39;45;46;48;52;58;62;63
2010-04-27;8;16;17;23;25;26;28;29;32;35;39;47;50;55;59;60;61;62;65;70
2010-04-26;6;9;14;15;17;18;21;22;26;31;37;39;40;44;49;53;54;57;59;65
2010-04-24;2;4;8;10;17;19;21;24;25;35;39;41;42;44;47;52;57;61;62;65
2010-04-23;2;4;5;6;8;12;15;18;23;27;29;33;35;38;39;46;56;60;64;70
2010-04-22;6;8;9;17;18;20;25;26;30;36;38;48;49;57;61;62;63;67;69;70
2010-04-21;6;9;11;12;20;22;27;29;30;35;36;41;52;55;61;62;63;64;68;69
2010-04-20;1;7;8;11;20;24;25;32;34;35;37;39;41;43;44;54;60;66;67;68
2010-04-19;1;5;6;7;8;12;14;22;24;29;31;41;45;49;50;56;57;58;62;69
2010-04-17;4;7;12;13;14;18;19;20;26;27;32;36;45;46;47;50;51;62;65;70
2010-04-16;7;8;11;13;16;25;36;38;39;41;43;44;45;49;53;62;63;65;68;69
2010-04-15;2;3;6;9;10;12;16;18;21;22;23;24;25;26;27;31;33;38;39;57
2010-04-14;6;7;8;14;16;18;24;29;31;37;39;41;46;49;50;61;62;64;65;69
2010-04-13;5;10;13;15;19;20;21;22;23;35;39;40;47;50;56;59;62;64;66;70
2010-04-12;1;2;8;9;11;14;15;18;20;33;39;41;42;46;50;51;55;57;58;70
2010-04-10;8;10;12;14;21;25;28;40;41;44;52;53;55;56;57;58;61;62;64;69
2010-04-09;5;8;12;19;23;29;30;32;34;37;39;41;49;52;56;63;64;67;68;70
2010-04-08;5;9;10;12;13;14;17;20;24;30;37;38;42;43;44;47;57;58;59;61
2010-04-07;1;3;7;8;12;18;19;28;31;40;41;42;51;58;61;62;64;66;69;70
2010-04-06;2;3;9;10;12;15;18;19;23;27;28;30;33;36;38;41;52;53;55;67
2010-04-03;2;8;21;23;28;30;32;34;35;36;43;46;48;49;52;56;57;66;69;70
2010-04-02;7;13;17;19;20;25;28;29;32;33;34;37;38;42;44;52;53;59;60;65
2010-04-01;3;18;19;23;25;28;29;32;37;41;42;48;51;56;57;62;63;66;67;68
2010-03-31;2;3;5;15;17;18;25;28;29;30;36;43;45;46;48;55;57;66;68;70
2010-03-30;3;10;16;18;24;26;32;39;44;46;48;52;54;56;59;62;64;67;68;70
2010-03-29;3;4;6;10;15;17;18;19;21;27;32;34;39;45;50;54;58;60;68;70
2010-03-27;1;4;5;11;12;16;18;20;22;24;29;35;41;44;45;47;53;55;66;67
2010-03-26;1;4;9;15;16;20;23;27;32;34;35;36;37;38;43;46;59;63;66;70
2010-03-25;9;10;11;28;29;32;34;39;44;46;49;54;59;60;61;62;65;66;69;70
2010-03-24;5;10;11;14;17;22;26;27;32;38;39;41;46;48;49;51;53;61;67;69
2010-03-23;6;7;9;10;12;13;14;16;22;23;24;27;42;47;53;55;59;60;61;67
2010-03-22;7;9;10;13;16;17;20;23;27;30;31;32;35;36;48;56;57;62;63;65
2010-03-20;1;5;7;10;11;18;20;23;26;37;42;44;48;55;60;62;63;68;69;70
2010-03-19;5;6;9;10;13;17;18;19;25;26;27;44;49;50;55;57;62;63;65;66
2010-03-18;6;7;9;11;14;15;20;22;26;31;32;39;44;45;47;48;50;63;68;69
2010-03-17;1;4;7;12;22;23;24;26;29;31;39;40;46;49;51;54;57;58;64;69
2010-03-16;2;5;13;19;22;25;28;29;30;35;36;37;38;41;52;58;59;62;64;70
2010-03-15;3;5;6;8;9;13;14;17;18;19;24;25;34;37;40;42;48;54;56;68
2010-03-13;9;12;16;20;22;28;29;34;35;36;37;39;40;48;51;55;56;58;59;61
2010-03-12;2;6;7;11;13;17;25;34;35;38;41;44;45;48;51;54;63;65;66;69
2010-03-11;2;5;6;15;16;19;21;22;33;39;41;42;44;59;60;61;62;65;67;68
2010-03-10;2;3;5;10;16;22;24;30;34;35;40;47;49;50;56;62;64;65;66;69
2010-03-09;1;5;7;8;12;13;14;16;17;27;28;36;39;42;46;52;57;61;65;67
2010-03-08;3;7;8;9;10;11;25;26;27;29;31;36;40;51;53;54;55;64;65;69
2010-03-06;13;14;22;23;24;26;28;29;30;42;46;47;48;52;55;57;66;67;69;70
2010-03-05;3;7;10;13;14;20;23;26;36;42;45;46;47;49;56;58;61;64;65;68
2010-03-04;5;8;17;19;22;25;28;32;38;41;42;44;49;54;56;58;63;67;68;69
2010-03-03;5;8;10;12;13;20;29;32;38;39;42;43;48;52;53;58;61;66;69;70
2010-03-02;6;7;8;12;14;24;27;33;36;37;40;46;51;53;55;59;61;62;63;69
2010-03-01;3;11;18;21;22;26;32;33;34;35;39;42;47;52;53;59;61;63;64;68
2010-02-27;1;3;9;13;15;17;22;23;24;31;40;45;46;48;51;59;64;66;67;69
2010-02-26;10;15;19;20;22;26;30;32;35;37;38;47;50;52;55;56;60;62;63;70
2010-02-25;5;10;17;22;23;29;30;37;38;39;40;41;43;47;58;59;62;67;68;70
2010-02-24;4;5;7;12;16;17;22;26;27;33;35;39;42;43;46;49;59;63;68;70
2010-02-23;1;3;4;5;7;8;19;21;22;28;30;32;40;42;45;46;47;48;61;70
2010-02-22;2;4;6;7;8;11;23;24;26;36;39;42;45;46;52;55;60;65;69;70
2010-02-20;1;7;11;12;14;25;32;33;36;39;43;44;47;51;55;58;60;64;67;69
2010-02-19;1;3;6;11;12;13;17;18;20;22;31;35;39;44;50;51;53;59;69;70
2010-02-18;2;4;7;14;19;20;25;26;34;35;38;39;41;56;58;63;65;66;69;70
2010-02-17;1;7;8;12;13;20;21;27;30;31;35;37;43;45;46;52;54;58;65;66
2010-02-16;1;2;7;19;22;23;24;27;28;29;34;43;44;46;52;53;56;63;66;67
2010-02-15;1;5;7;23;26;28;30;31;32;39;41;45;48;51;53;57;59;61;66;68
2010-02-13;1;7;8;23;25;26;27;28;32;34;36;39;42;43;45;46;52;53;61;66
2010-02-12;1;2;4;5;21;27;28;32;34;36;39;41;45;46;52;56;57;58;59;69
2010-02-11;3;6;7;13;14;20;22;25;26;28;35;38;52;53;55;56;61;63;64;67
2010-02-10;1;3;6;12;13;15;21;25;28;38;42;44;47;50;52;55;59;61;64;66
2010-02-09;4;6;13;16;21;26;35;38;41;45;47;48;49;50;51;54;55;59;61;67
2010-02-08;2;11;14;16;17;20;22;24;25;27;28;33;40;45;47;48;51;57;65;70
2010-02-06;4;8;10;11;15;16;17;21;22;24;26;27;33;39;44;48;55;60;63;67
2010-02-05;5;15;20;24;26;29;30;31;32;33;36;38;43;44;45;48;50;54;62;67
2010-02-04;7;8;13;14;20;24;29;37;41;42;43;46;47;48;50;52;56;59;66;69
2010-02-03;7;10;12;13;15;20;24;25;36;39;42;43;46;49;53;54;58;65;66;70
2010-02-02;3;7;14;28;29;31;32;34;37;39;44;45;46;59;61;62;63;66;67;69
2010-02-01;11;12;15;16;25;27;30;31;36;39;40;50;51;52;53;57;58;59;67;69
2010-01-30;2;3;11;13;18;19;24;28;29;34;37;46;51;54;56;58;59;62;64;70
2010-01-29;1;3;6;16;18;35;36;38;39;40;41;43;45;49;51;53;60;61;68;70
2010-01-28;1;4;9;10;13;14;18;25;27;32;34;39;41;42;44;58;62;63;67;68
2010-01-27;2;6;8;14;17;18;23;25;28;30;31;32;45;47;52;55;56;58;61;69
2010-01-26;7;16;17;21;25;26;28;29;34;35;37;39;41;43;44;46;58;60;62;67
2010-01-25;5;11;13;14;17;18;19;21;25;27;29;37;41;47;49;51;54;58;63;67
2010-01-23;1;5;9;13;14;17;19;21;22;23;28;33;36;42;44;45;53;59;62;63
2010-01-22;5;8;13;17;19;23;27;28;34;37;38;44;45;47;49;50;52;58;63;69
2010-01-21;1;2;5;7;8;9;17;18;21;26;28;34;37;41;56;58;60;62;63;64
2010-01-20;7;9;10;12;13;21;26;29;30;32;36;38;53;58;59;60;65;66;68;70
2010-01-19;2;5;6;10;12;14;21;24;26;34;38;42;43;48;53;54;55;59;67;68
2010-01-18;2;7;12;13;18;23;25;26;27;35;38;43;48;50;51;52;54;64;66;70
