Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
1998-12-09;5;8;10;13;14;16;17;25;27;34;44;48;51;62;67;71;72;73;77;80
1998-12-08;4;11;15;18;21;27;29;30;35;36;45;49;50;58;62;63;70;71;75;76
1998-12-07;2;6;9;10;12;13;14;18;24;28;39;43;55;58;67;69;72;74;75;78
1998-12-05;1;2;4;5;7;21;24;33;36;40;44;53;55;61;65;73;75;76;78;80
1998-12-04;3;6;9;22;23;28;32;33;35;38;42;52;59;64;69;71;75;77;79;80
1998-12-03;6;8;12;18;28;37;42;47;48;50;53;55;60;62;65;66;67;71;77;80
1998-12-02;1;3;6;8;10;13;19;21;24;31;33;36;42;45;46;50;55;62;68;74
1998-12-01;9;15;16;18;21;26;27;28;30;43;48;49;51;60;68;69;72;78;79;80
1998-11-30;2;5;6;10;12;14;16;19;21;30;31;41;45;48;54;57;72;74;79;80
1998-11-28;5;7;17;18;20;22;27;29;30;33;41;49;56;57;58;64;67;73;74;77
1998-11-27;2;7;9;15;16;20;25;28;38;43;44;49;51;61;64;65;68;69;74;76
1998-11-26;2;4;17;21;25;27;29;30;32;33;39;42;44;45;50;51;52;66;67;79
1998-11-25;6;7;9;17;26;27;28;29;34;37;39;44;49;55;60;61;68;72;73;77
1998-11-24;2;5;7;8;13;14;17;20;23;35;38;39;46;47;52;59;61;69;75;78
1998-11-23;4;8;10;12;13;17;24;29;30;33;34;38;51;54;55;57;58;61;66;79
1998-11-21;2;4;10;13;25;27;29;38;39;41;50;59;61;63;65;66;67;68;78;80
1998-11-20;3;6;11;23;33;35;36;39;40;46;47;48;57;60;65;66;67;72;75;76
1998-11-19;2;3;8;14;17;19;20;23;26;29;30;34;39;44;50;64;68;69;70;74
1998-11-18;2;4;8;12;14;17;21;25;31;37;41;43;49;59;62;63;68;69;72;79
1998-11-17;5;6;9;19;22;29;31;33;39;42;50;56;58;66;67;69;71;74;75;77
1998-11-16;4;5;11;16;18;24;31;35;40;53;54;57;58;64;66;67;68;69;70;74
1998-11-14;4;5;9;16;21;28;32;33;34;36;38;49;53;55;56;57;63;65;69;79
1998-11-13;4;6;10;11;23;30;32;35;38;41;43;44;51;52;59;63;68;70;71;73
1998-11-12;1;12;13;14;19;26;27;36;37;40;44;55;56;59;66;67;68;71;72;75
1998-11-10;4;15;19;23;24;26;34;37;40;48;49;53;59;62;63;64;67;75;78;79
1998-11-09;2;4;12;13;15;19;20;27;29;30;32;35;40;42;47;53;56;57;68;70
1998-11-07;4;5;6;8;10;15;19;25;26;27;31;36;44;46;52;55;56;68;76;77
1998-11-06;1;2;4;6;9;14;16;25;29;34;40;42;49;53;56;59;63;64;75;78
1998-11-05;1;6;8;10;14;15;29;30;31;32;37;38;43;46;47;48;52;71;76;80
1998-11-04;6;12;15;16;20;22;24;26;29;46;49;50;53;54;57;60;61;75;76;78
1998-11-03;1;8;12;14;15;17;28;32;36;38;44;45;49;52;57;63;67;75;76;79
1998-11-02;5;9;11;15;16;23;31;41;45;49;50;52;53;63;64;65;68;70;72;80
1998-10-31;3;6;9;10;16;17;24;25;27;37;40;44;50;57;58;60;63;66;67;77
1998-10-30;2;4;5;7;9;24;25;26;30;36;43;47;48;53;54;55;59;62;64;72
1998-10-29;1;7;12;19;21;23;27;31;32;36;39;43;49;50;51;59;61;65;74;76
1998-10-28;1;3;6;10;11;14;17;22;27;28;32;35;41;42;44;48;49;52;68;72
1998-10-27;5;6;12;18;19;25;28;37;38;40;41;45;48;54;56;62;63;70;72;76
1998-10-26;4;13;17;20;21;23;25;28;32;42;46;47;53;59;64;69;71;77;79;80
1998-10-24;3;5;7;11;15;21;22;28;36;39;42;44;45;49;51;52;53;63;77;79
1998-10-23;3;5;11;13;24;26;27;28;30;32;36;38;43;48;55;57;59;66;79;80
1998-10-22;1;11;15;16;18;21;23;27;28;39;42;52;58;62;65;74;76;77;78;80
1998-10-21;6;7;8;9;19;20;23;24;27;36;42;43;46;49;55;61;63;67;68;78
1998-10-20;11;13;15;19;22;33;35;37;38;42;45;49;51;53;56;60;66;69;72;79
1998-10-19;4;6;7;9;18;28;35;36;45;46;50;54;59;61;64;69;71;73;74;76
1998-10-17;1;4;6;14;19;21;22;43;44;52;55;59;63;70;71;72;73;78;79;80
1998-10-16;1;4;7;12;15;21;26;27;28;29;37;41;47;51;52;55;64;67;68;73
1998-10-15;3;4;5;6;11;21;26;30;31;34;35;36;39;48;49;50;53;59;73;75
1998-10-14;4;9;13;17;19;20;21;22;26;31;36;45;50;55;57;66;68;69;75;76
1998-10-13;1;5;11;14;17;18;21;22;23;26;28;32;36;41;42;50;52;54;62;76
1998-10-12;5;8;11;14;16;17;19;22;30;33;35;42;44;48;49;50;61;62;76;80
1998-10-10;3;21;22;24;26;30;34;35;36;38;40;41;43;46;50;64;72;73;76;78
1998-10-09;2;7;9;15;17;19;20;28;29;31;35;41;42;47;53;54;69;75;76;77
1998-10-08;12;14;16;18;26;27;29;31;33;39;40;41;44;53;56;58;66;67;72;80
1998-10-07;2;8;9;15;24;36;39;41;43;45;46;47;48;49;58;60;63;66;76;80
1998-10-06;6;9;11;18;19;21;22;31;35;40;44;50;52;55;56;62;63;68;72;77
1998-10-05;7;11;12;13;17;19;20;24;27;34;35;41;44;45;53;54;64;65;67;77
1998-10-03;1;5;8;10;13;17;23;26;32;41;44;46;47;48;49;52;57;58;61;80
1998-10-02;1;2;3;14;19;20;24;28;30;42;43;49;58;63;65;71;73;74;76;79
1998-10-01;2;6;7;8;9;12;14;15;16;18;19;36;44;45;48;53;56;63;64;68
1998-09-30;1;5;11;15;25;34;35;36;39;40;50;51;52;55;62;68;71;72;75;77
1998-09-29;4;5;11;14;18;19;23;25;27;31;33;36;38;43;48;53;54;57;60;62
1998-09-28;9;19;22;29;32;36;38;48;49;50;51;54;56;58;60;67;69;74;77;80
1998-09-26;8;12;14;22;27;32;34;36;41;45;46;47;52;53;55;56;57;58;59;71
1998-09-25;3;9;14;15;19;21;40;43;46;50;51;52;56;59;62;63;66;71;78;80
1998-09-24;4;7;11;12;21;28;29;31;32;41;48;53;57;59;63;65;67;70;74;79
1998-09-23;3;9;12;22;23;25;33;38;42;44;49;50;52;56;58;62;65;67;73;80
1998-09-22;5;7;10;12;16;18;20;23;25;26;29;34;37;40;44;45;50;71;73;77
1998-09-21;2;4;8;12;15;16;17;18;21;28;36;45;58;66;73;74;75;77;78;80
1998-09-19;4;18;23;35;36;40;41;42;44;45;46;50;55;66;67;69;71;75;78;80
1998-09-18;1;5;9;14;17;19;25;31;33;34;36;37;44;52;59;62;65;70;72;78
1998-09-17;3;4;8;12;21;25;26;28;29;30;34;37;40;47;66;69;71;72;74;80
1998-09-16;3;10;15;16;17;25;39;43;44;45;48;61;64;69;70;72;75;78;79;80
1998-09-15;2;5;10;15;21;23;33;34;37;39;45;46;47;51;53;62;64;67;70;73
1998-09-14;3;6;10;17;19;29;33;38;40;44;47;48;50;51;52;56;65;77;78;79
1998-09-12;1;2;3;7;10;17;18;22;23;26;27;35;37;38;45;47;51;62;63;75
1998-09-11;4;8;10;11;15;22;23;26;31;35;37;39;42;50;58;71;72;73;74;78
1998-09-10;5;6;9;12;34;38;39;44;47;55;58;61;64;66;68;69;71;74;76;80
1998-09-09;2;3;5;8;11;12;13;25;26;27;32;34;35;37;40;65;73;75;79;80
1998-09-08;5;6;8;13;17;22;26;38;40;41;48;51;53;57;64;69;70;75;76;77
1998-09-07;6;11;15;21;22;29;30;38;41;42;48;50;52;61;65;66;70;73;76;79
1998-09-05;6;10;12;16;19;24;25;26;27;29;39;47;49;51;64;66;71;72;73;79
1998-09-04;8;9;21;24;33;37;38;39;42;49;52;53;56;57;66;72;73;75;77;79
1998-09-03;3;4;7;8;10;13;15;25;28;37;40;41;44;48;51;60;61;64;68;73
1998-09-02;1;2;4;6;7;13;14;19;30;32;35;37;38;44;46;57;62;74;76;77
1998-09-01;2;3;7;8;14;19;27;33;40;49;50;57;58;59;63;65;75;77;78;80
1998-08-31;1;6;10;14;18;19;23;24;25;28;31;40;44;45;47;55;62;71;72;74
1998-08-29;5;10;20;25;34;35;36;39;45;47;48;58;60;63;64;68;69;70;71;79
1998-08-28;2;3;8;11;18;21;23;29;34;40;44;51;54;55;60;61;68;73;76;79
1998-08-27;2;4;5;7;8;11;15;18;23;39;43;44;50;54;58;59;65;71;77;78
1998-08-26;11;16;17;27;28;35;43;46;48;50;54;57;60;62;64;68;71;74;77;80
1998-08-25;8;9;10;13;16;18;22;33;34;36;44;48;53;54;56;60;68;73;74;76
1998-08-24;7;10;12;14;16;23;26;27;28;29;32;34;38;39;46;48;50;53;69;75
1998-08-22;1;7;9;10;12;13;19;20;22;30;35;43;48;53;55;56;57;66;67;72
1998-08-21;1;9;12;15;17;23;28;30;32;37;43;44;47;59;63;68;69;70;77;80
1998-08-20;2;10;13;16;17;26;33;37;38;41;42;43;47;56;61;63;68;72;73;80
1998-08-19;2;8;18;19;22;24;28;30;31;48;49;51;52;54;61;63;69;71;73;77
1998-08-18;2;4;6;7;20;23;33;34;39;44;54;59;64;65;66;69;71;72;78;80
1998-08-17;3;5;14;17;22;26;28;35;36;37;40;43;45;50;59;62;67;69;76;79
1998-08-14;2;8;14;17;18;30;32;33;34;37;41;42;47;54;59;64;65;67;69;74
1998-08-13;10;14;21;34;37;42;44;49;51;58;61;62;64;68;69;70;75;77;78;80
1998-08-12;13;16;17;21;23;26;30;31;34;37;45;48;49;51;53;63;66;70;74;79
1998-08-11;2;10;11;15;17;18;20;25;29;33;45;50;52;53;55;60;61;65;78;79
1998-08-10;6;8;10;13;18;19;21;35;37;39;41;44;45;48;52;56;61;62;73;78
1998-08-08;8;10;11;16;18;20;22;25;26;28;29;30;36;47;53;58;63;70;71;74
1998-08-07;7;16;22;27;29;38;40;42;44;46;52;54;56;59;61;64;65;69;73;75
1998-08-06;4;6;8;10;15;17;20;21;25;26;27;31;36;39;40;43;48;56;67;69
1998-08-05;4;10;12;15;16;18;19;22;25;26;34;37;40;41;44;56;61;70;72;74
1998-08-04;1;3;9;17;23;27;28;32;33;36;37;38;39;57;62;64;65;76;79;80
1998-08-03;12;13;14;21;23;24;25;26;37;39;42;45;46;51;53;59;62;70;74;78
1998-08-01;1;8;13;15;20;21;30;35;39;47;49;54;57;60;67;69;72;75;78;79
1998-07-31;4;9;18;20;24;26;28;30;35;38;48;52;53;57;59;68;70;74;75;77
1998-07-30;1;5;10;12;13;24;25;30;33;40;43;49;52;58;60;65;68;69;78;80
1998-07-29;1;5;10;12;14;17;20;21;25;35;36;37;42;46;49;59;62;64;77;79
1998-07-28;1;2;6;7;12;13;15;28;29;30;33;34;39;40;45;46;56;60;67;69
1998-07-27;3;6;11;15;16;19;24;25;30;33;38;44;47;55;59;63;65;66;69;80
1998-07-25;6;13;20;21;22;23;29;40;49;53;54;56;58;61;63;64;68;72;75;77
1998-07-24;4;6;8;10;15;26;29;32;34;35;37;38;39;42;53;54;56;60;69;76
1998-07-23;1;5;7;12;13;22;25;29;30;39;40;42;43;48;54;58;59;60;64;80
1998-07-22;1;2;5;14;15;26;27;31;32;39;40;51;55;56;57;64;67;71;72;74
1998-07-20;5;11;12;16;23;24;25;34;38;40;47;55;57;58;59;60;68;71;75;76
1998-07-18;7;21;26;31;35;38;42;50;52;54;57;58;59;61;63;68;72;76;78;80
1998-07-17;7;11;14;16;19;20;21;24;26;33;48;51;56;57;60;61;67;69;72;77
1998-07-16;4;6;10;17;24;26;27;31;33;40;45;49;50;60;64;69;70;71;73;76
1998-07-15;1;7;17;25;29;30;32;36;43;44;45;51;56;57;65;67;70;73;76;79
1998-07-14;10;13;23;24;26;35;38;50;54;55;57;61;64;67;73;74;75;76;78;79
1998-07-13;3;4;9;14;26;27;31;33;41;44;45;52;54;58;61;63;65;69;72;80
1998-07-11;4;6;12;23;24;26;27;35;45;53;54;55;56;58;62;65;70;74;75;76
1998-07-10;1;8;11;17;18;19;20;22;24;26;29;35;38;45;52;55;56;65;66;75
1998-07-09;4;10;11;12;14;15;17;22;23;31;42;49;51;53;54;66;70;73;77;80
1998-07-08;6;16;21;25;26;27;30;34;35;39;40;45;49;52;53;55;64;73;76;78
1998-07-07;1;5;9;10;13;14;20;24;30;32;41;44;45;46;48;51;66;67;69;71
1998-07-06;2;3;10;13;19;23;32;35;43;44;46;47;50;52;53;54;61;64;66;80
1998-07-04;7;10;15;27;35;40;41;44;45;48;52;63;65;67;74;75;76;77;78;79
1998-07-03;3;4;9;16;19;20;26;30;31;33;34;38;39;40;46;53;54;67;71;72
1998-07-02;2;6;10;12;14;16;19;22;25;29;34;41;42;47;54;56;60;65;66;70
1998-07-01;6;7;21;22;23;25;28;30;39;42;50;52;53;59;61;62;64;72;77;80
1998-06-30;1;6;7;8;13;15;17;19;23;27;28;34;35;45;56;67;72;73;79;80
1998-06-29;11;18;20;23;24;30;31;36;37;40;42;43;45;48;61;63;65;68;75;78
1998-06-27;3;9;12;18;31;32;34;36;38;49;55;63;64;65;66;67;70;71;73;77
1998-06-26;1;7;10;12;17;18;22;29;38;46;50;57;61;62;63;71;74;75;76;77
1998-06-25;12;19;22;23;28;32;33;38;47;50;52;55;58;61;64;65;67;68;72;77
1998-06-24;4;9;14;17;20;22;25;28;33;44;53;56;59;62;66;68;70;74;75;77
1998-06-23;2;4;15;16;21;26;28;36;37;40;41;47;50;55;63;64;72;74;78;80
1998-06-22;1;2;8;10;14;16;22;23;28;32;33;35;48;50;59;65;69;70;75;79
1998-06-20;1;2;4;9;10;11;23;26;33;34;39;52;54;56;58;62;64;71;74;77
1998-06-19;4;10;13;15;16;20;24;25;34;35;42;46;51;53;56;58;63;65;75;79
1998-06-18;17;20;23;25;27;29;31;39;40;41;42;43;45;49;59;60;61;64;75;77
1998-06-17;3;4;5;6;8;13;17;18;19;23;27;29;34;41;42;45;54;68;72;80
1998-06-16;1;3;6;11;21;28;35;39;40;41;43;47;51;61;65;71;74;78;79;80
1998-06-15;3;4;13;14;15;18;20;21;28;34;39;48;50;51;56;59;62;65;68;73
1998-06-13;9;10;12;13;15;19;23;26;36;38;43;52;54;55;61;62;66;68;69;79
1998-06-12;2;10;16;21;25;29;32;34;38;40;42;43;49;51;52;54;56;65;69;73
1998-06-11;1;4;6;8;18;20;22;27;29;37;39;43;47;54;56;63;65;67;72;77
1998-06-10;1;2;3;17;26;31;36;38;39;40;43;46;47;49;50;53;54;55;66;70
1998-06-09;8;9;15;20;24;28;34;35;39;48;50;58;61;63;64;65;67;69;71;79
1998-06-08;1;3;4;5;6;13;20;34;35;38;39;43;53;56;57;59;63;68;69;72
1998-06-06;4;10;11;13;18;24;26;28;35;37;44;47;59;62;66;67;68;75;77;78
1998-06-05;1;2;6;7;10;12;16;21;29;35;38;39;41;55;58;60;63;69;71;72
1998-06-04;6;7;11;15;16;22;25;26;33;36;39;61;65;66;68;69;74;75;77;78
1998-06-03;7;13;16;21;24;29;31;34;43;46;47;48;49;50;54;61;69;70;75;78
1998-06-02;3;5;6;10;11;16;18;23;24;25;27;40;45;50;55;63;64;65;71;77
1998-05-30;6;7;13;15;16;20;27;30;31;35;36;37;43;46;58;61;65;68;71;73
1998-05-29;2;3;9;12;25;26;31;38;40;41;52;55;56;58;62;63;72;75;76;80
1998-05-28;6;7;9;14;20;25;36;37;41;52;54;56;60;61;63;65;67;76;77;78
1998-05-27;5;7;16;17;18;26;30;33;35;37;43;45;47;56;58;59;66;68;75;76
1998-05-26;2;11;12;18;20;25;30;32;35;40;42;46;51;59;63;67;72;73;75;77
1998-05-25;4;5;6;8;16;19;20;34;35;38;40;42;47;50;52;63;65;68;70;79
1998-05-23;14;15;17;20;28;29;30;31;37;44;45;46;51;59;62;67;68;71;74;78
1998-05-22;2;5;11;12;17;21;23;25;34;38;40;45;49;55;56;61;67;72;76;78
1998-05-20;2;5;9;11;18;24;27;30;31;32;33;37;41;54;62;72;74;75;76;79
1998-05-19;2;11;14;18;21;25;34;36;37;41;42;48;49;53;54;60;71;72;75;79
1998-05-18;4;8;10;11;12;20;23;33;34;35;41;42;46;55;58;59;61;66;70;74
1998-05-16;5;6;8;12;16;22;24;29;33;41;47;51;54;57;58;63;66;71;73;76
1998-05-15;1;8;13;14;16;20;22;26;39;40;42;43;46;47;51;62;65;66;68;79
1998-05-14;1;2;5;9;15;16;21;22;25;32;33;44;45;49;51;54;64;66;73;74
1998-05-13;2;4;6;10;11;15;18;24;27;29;32;43;55;56;64;67;68;69;71;72
1998-05-12;2;6;15;18;23;24;26;31;37;45;56;58;59;60;63;71;74;75;76;78
1998-05-11;1;4;6;7;13;14;26;31;32;36;41;42;52;56;58;59;61;64;70;75
1998-05-09;2;3;7;9;18;20;22;26;29;33;36;37;39;46;56;62;69;70;71;75
1998-05-08;3;7;8;15;16;25;26;27;33;36;39;46;48;50;51;52;66;67;77;79
1998-05-07;4;6;11;17;21;35;37;38;39;41;48;55;58;61;62;63;66;68;69;73
1998-05-06;9;10;15;23;31;34;38;39;47;52;53;54;55;56;57;63;64;66;67;71
1998-05-05;1;5;10;14;18;19;28;31;32;37;42;44;45;56;57;62;64;66;68;71
1998-05-04;1;13;14;20;25;30;35;36;47;49;53;58;59;60;62;66;68;70;72;73
1998-05-02;2;6;17;29;31;38;40;46;47;50;53;54;60;67;69;70;71;74;75;76
1998-04-30;3;4;8;11;12;17;19;20;23;24;30;33;50;51;57;59;60;70;71;79
1998-04-29;5;15;16;19;20;23;28;32;34;39;41;45;48;52;56;59;73;74;75;78
1998-04-28;1;3;7;10;16;19;22;31;33;44;45;61;64;65;66;69;70;73;74;75
1998-04-27;2;4;7;12;15;16;23;24;30;37;43;44;45;47;52;64;68;73;74;77
1998-04-25;5;6;9;15;18;20;25;27;31;33;35;38;40;44;53;59;66;67;74;75
1998-04-24;2;4;8;23;26;33;38;39;44;46;50;54;55;56;59;61;65;67;69;77
1998-04-23;1;3;4;6;11;15;16;20;26;40;42;46;50;54;61;62;71;72;74;80
1998-04-22;1;6;13;14;18;25;27;28;32;33;34;35;38;58;59;62;67;71;73;76
1998-04-21;1;4;6;22;26;40;42;47;54;55;57;60;62;65;67;69;70;73;76;77
1998-04-20;5;6;8;13;19;20;22;23;26;40;44;46;53;61;66;71;72;73;75;76
1998-04-18;3;4;7;8;14;22;23;26;29;32;33;36;38;48;51;53;55;68;70;77
1998-04-17;3;11;20;30;32;34;36;37;40;41;43;48;52;54;57;58;60;61;63;78
1998-04-16;2;3;17;20;25;29;31;32;41;48;49;51;56;59;63;67;72;76;78;80
1998-04-15;3;11;13;17;18;32;37;38;40;42;44;48;52;56;61;68;72;73;79;80
1998-04-14;8;14;18;27;29;32;41;42;49;50;54;55;57;62;63;64;71;73;75;78
1998-04-11;1;2;3;4;8;13;15;19;26;32;34;49;50;57;58;69;70;71;77;79
1998-04-10;8;10;14;15;20;23;30;32;33;34;37;43;55;57;59;60;63;71;76;77
1998-04-09;8;11;17;30;34;35;37;39;40;44;47;50;52;61;63;64;65;69;75;79
1998-04-08;3;17;19;20;21;24;26;30;37;40;43;44;49;50;58;61;62;70;77;80
1998-04-07;4;5;6;10;11;13;16;20;25;27;33;35;36;38;45;48;53;62;64;69
1998-04-06;7;12;16;20;23;24;27;36;43;44;55;56;57;63;65;67;70;71;75;76
1998-04-04;3;4;5;20;21;23;25;26;27;32;33;45;48;57;58;60;73;77;78;79
1998-04-03;11;12;13;19;30;31;35;44;50;51;52;55;58;67;68;69;72;76;77;78
1998-04-02;2;3;6;10;18;25;35;37;38;40;45;46;50;56;59;67;68;75;76;80
1998-04-01;2;3;6;18;20;21;27;32;33;35;44;52;56;57;59;66;67;71;77;80
1998-03-31;9;15;17;32;33;34;36;38;39;41;42;48;50;51;52;57;59;63;70;73
1998-03-30;2;3;11;14;21;22;28;29;37;44;45;48;49;54;55;57;59;64;66;74
1998-03-28;4;6;9;10;16;19;22;23;26;42;46;47;49;53;55;58;67;70;71;78
1998-03-27;3;4;12;13;16;18;22;23;33;36;40;46;50;51;56;58;60;64;73;78
1998-03-26;4;5;7;15;19;20;24;28;29;35;42;44;46;47;52;57;59;60;67;80
1998-03-25;3;11;12;13;19;20;34;37;39;49;50;51;56;60;61;68;72;77;79;80
1998-03-24;6;12;14;15;26;28;29;31;35;37;44;48;49;50;51;55;60;62;64;75
1998-03-23;14;16;17;18;23;25;28;29;31;32;34;36;39;57;58;63;64;71;73;76
1998-03-21;1;2;5;22;24;33;37;39;41;46;48;57;59;64;67;70;71;74;76;80
1998-03-20;4;5;11;13;17;18;20;25;33;36;37;41;43;45;47;49;50;51;56;78
1998-03-19;2;7;8;10;13;27;28;31;34;36;44;46;47;49;51;59;62;63;66;80
1998-03-18;1;2;9;15;17;20;24;26;30;37;39;49;56;57;58;62;72;76;77;80
1998-03-17;3;10;13;15;17;19;20;22;23;25;26;31;34;48;49;56;61;64;77;80
1998-03-16;5;6;7;16;19;20;26;35;39;40;44;52;55;61;62;65;68;73;75;80
1998-03-14;3;7;8;20;21;22;23;34;37;39;42;44;59;62;65;68;69;72;73;77
1998-03-13;1;4;5;8;9;21;25;29;33;34;37;40;41;46;55;56;60;65;72;80
1998-03-12;3;4;12;24;27;28;31;42;46;54;55;56;59;60;68;69;75;76;78;80
1998-03-11;1;12;13;15;19;24;28;31;40;42;50;56;60;61;63;70;73;77;78;79
1998-03-10;10;15;18;19;21;24;27;29;32;33;34;38;40;44;55;56;62;63;74;75
1998-03-09;4;6;20;24;26;28;35;36;37;38;39;40;41;42;43;47;58;61;73;80
1998-03-07;1;5;8;14;19;27;29;30;33;34;41;43;46;57;61;64;66;70;76;80
1998-03-06;1;5;6;7;8;11;15;19;23;27;32;38;39;40;41;42;43;52;65;74
1998-03-05;1;2;3;9;10;18;21;23;24;25;31;34;42;45;47;50;52;64;66;73
1998-03-04;1;4;16;21;27;30;37;41;43;47;48;51;57;62;63;64;65;66;69;73
1998-03-03;1;2;7;8;9;10;11;15;25;26;31;35;38;42;48;50;63;65;74;78
1998-03-02;6;7;11;16;18;22;30;33;39;40;42;49;55;62;67;68;75;76;79;80
1998-02-28;2;3;6;8;20;28;31;33;42;45;50;51;55;61;63;66;67;69;72;75
1998-02-27;5;8;9;10;14;21;24;25;30;32;36;37;40;41;45;47;50;56;70;71
1998-02-26;1;2;10;16;23;29;33;34;37;38;39;40;43;47;49;52;67;68;74;80
1998-02-25;4;9;10;13;17;18;20;24;26;33;34;41;47;51;54;57;58;60;72;80
1998-02-24;1;2;4;6;7;8;9;15;19;39;40;50;53;54;57;62;64;70;77;79
1998-02-23;1;3;7;8;9;12;16;17;22;26;35;40;44;45;49;50;52;61;68;69
1998-02-21;6;8;10;14;18;20;21;23;26;33;37;39;41;44;45;47;50;51;71;72
1998-02-20;1;2;4;5;7;15;22;26;31;33;40;46;49;52;54;55;59;71;74;76
1998-02-19;3;5;8;11;12;14;20;24;27;28;38;40;43;46;53;54;70;75;78;79
1998-02-18;3;4;7;18;19;21;33;34;35;37;41;43;48;53;54;56;57;70;72;77
1998-02-17;3;17;18;23;24;26;37;39;44;47;48;51;52;54;58;63;64;65;68;69
1998-02-16;4;6;12;14;20;22;23;24;26;30;35;36;39;40;43;56;63;68;77;80
1998-02-14;5;8;9;14;18;30;32;33;34;42;49;53;60;61;64;66;67;73;75;77
1998-02-13;1;7;8;13;14;21;24;29;31;32;35;41;45;46;47;51;52;61;74;77
1998-02-12;4;9;14;17;18;21;26;30;34;36;39;40;41;43;44;45;46;52;61;71
1998-02-11;3;5;8;15;16;21;25;28;29;31;36;37;44;49;51;68;69;73;78;79
1998-02-10;3;7;13;16;17;18;23;24;28;31;33;34;40;49;62;64;67;69;75;79
1998-02-09;5;8;10;20;25;26;35;39;43;45;47;48;52;53;61;63;75;76;77;80
1998-02-07;1;2;3;16;20;22;23;24;26;28;30;36;41;45;48;56;65;67;69;75
1998-02-06;1;3;4;7;19;22;32;37;38;39;40;41;44;46;55;61;62;63;66;73
1998-02-05;8;9;12;13;14;26;30;33;34;37;40;41;43;44;60;64;65;67;68;74
1998-02-04;4;7;8;11;15;24;28;29;33;49;57;59;60;63;65;67;73;74;76;77
1998-02-03;2;4;10;14;15;16;26;27;31;37;38;43;44;45;46;48;55;63;71;72
1998-02-02;2;9;13;14;15;21;26;31;33;36;38;42;47;50;52;53;54;62;65;77
1998-01-31;1;6;9;10;16;18;21;22;24;37;40;41;42;49;62;67;70;72;73;75
1998-01-30;16;17;18;19;22;28;38;39;41;48;53;55;59;67;69;70;71;73;77;78
1998-01-29;4;6;8;9;23;26;31;32;33;37;45;52;54;61;63;69;70;73;74;77
1998-01-28;1;5;12;13;17;21;22;27;31;34;35;36;47;48;50;64;65;71;72;74
1998-01-27;8;12;23;26;27;29;30;34;38;39;40;42;43;50;54;58;62;74;79;80
1998-01-26;3;21;25;33;36;37;38;41;42;43;46;48;49;53;57;59;68;70;75;78
1998-01-24;4;6;10;22;27;28;32;33;34;39;41;49;51;53;57;68;73;77;79;80
1998-01-23;4;6;10;11;24;25;27;32;37;39;50;53;58;60;65;67;71;72;74;76
1998-01-22;1;3;5;9;10;19;25;29;31;33;37;45;46;47;48;56;60;61;72;78
1998-01-21;1;3;6;11;16;20;23;24;25;26;30;31;37;46;47;53;54;57;63;80
1998-01-20;6;8;17;19;21;24;25;29;32;35;38;40;47;50;56;59;62;68;72;73
1998-01-19;1;4;7;19;21;22;24;25;28;32;34;38;53;54;55;68;70;71;76;79
1998-01-17;2;7;11;15;16;17;22;25;37;39;40;45;46;53;54;55;57;76;79;80
