Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2001-10-16;6;8;13;14;17;20;22;29;31;32;40;41;42;48;53;55;64;65;72;79
2001-10-15;8;19;28;31;32;34;35;36;37;38;43;47;50;53;54;62;67;70;71;75
2001-10-13;6;7;11;13;19;25;26;31;38;39;43;46;48;52;53;59;61;71;72;79
2001-10-12;2;3;6;17;18;24;29;30;31;44;45;48;51;55;62;67;68;71;75;78
2001-10-11;3;4;11;12;14;21;26;30;31;35;40;41;43;52;54;55;61;65;70;72
2001-10-10;8;9;14;15;18;19;22;24;26;37;41;43;45;56;61;63;66;68;71;75
2001-10-09;8;13;14;17;19;21;22;33;35;36;37;47;48;54;55;56;60;64;65;75
2001-10-08;15;20;25;28;30;33;36;37;40;41;44;52;53;56;68;69;70;74;77;79
2001-10-06;5;15;18;20;21;24;26;27;31;32;35;36;39;42;53;63;70;72;76;78
2001-10-05;5;7;14;16;20;30;31;33;39;47;48;50;52;56;63;69;70;74;76;77
2001-10-04;2;3;4;8;14;15;16;22;25;26;29;30;32;33;34;45;49;57;64;80
2001-10-03;3;7;10;13;17;18;28;29;30;38;42;47;48;52;53;58;63;72;75;80
2001-10-02;3;5;13;14;15;25;35;40;48;49;54;56;64;67;70;71;74;77;79;80
2001-10-01;1;2;9;10;18;28;31;33;38;43;44;50;54;56;65;68;73;74;76;79
2001-09-29;5;10;11;16;18;19;23;26;27;34;49;51;52;56;60;67;68;70;77;79
2001-09-28;6;9;11;15;19;21;24;26;28;30;32;33;34;44;45;59;64;66;69;73
2001-09-27;8;12;18;21;22;23;24;27;40;42;44;47;52;57;58;61;65;66;68;69
2001-09-26;1;6;8;10;19;23;26;27;34;37;41;43;48;53;58;59;61;68;71;73
2001-09-25;1;3;5;7;9;15;17;22;26;36;42;46;51;58;66;70;73;76;77;80
2001-09-24;4;10;16;17;18;24;25;28;38;42;48;56;57;58;59;61;67;73;74;79
2001-09-22;5;8;11;16;19;27;28;29;31;42;45;47;50;51;62;65;67;74;76;79
2001-09-21;6;15;19;25;28;31;36;45;51;52;54;62;65;66;68;69;76;78;79;80
2001-09-20;1;8;13;14;23;27;30;34;35;38;44;45;48;51;56;57;59;70;78;79
2001-09-19;2;3;10;19;20;26;29;31;37;41;42;43;46;50;51;56;58;71;73;74
2001-09-18;4;8;12;15;19;26;36;37;39;40;42;48;49;50;51;59;69;70;75;77
2001-09-17;2;3;4;7;9;10;11;26;29;32;38;41;46;54;58;61;62;66;68;77
2001-09-15;7;9;15;17;18;26;28;31;34;36;45;50;57;64;65;66;69;71;73;77
2001-09-14;4;7;8;12;13;18;27;28;30;32;36;37;54;56;61;62;68;74;76;78
2001-09-13;2;3;6;12;18;19;24;28;32;42;50;52;53;55;58;61;64;65;69;76
2001-09-12;1;2;6;12;16;18;19;29;30;33;38;43;45;50;52;58;60;62;66;74
2001-09-11;2;4;12;16;17;18;19;27;35;36;45;46;51;52;58;63;72;73;77;80
2001-09-10;6;8;15;19;20;41;43;47;48;51;54;60;63;64;70;72;73;74;75;79
2001-09-08;4;6;7;8;11;13;14;16;20;24;28;29;40;41;49;54;63;71;76;80
2001-09-07;4;7;8;10;12;16;25;28;30;39;40;48;49;51;63;67;69;70;78;80
2001-09-06;3;6;12;15;18;24;26;31;33;36;37;49;59;62;65;66;69;71;72;76
2001-09-05;1;8;9;16;20;23;25;28;30;33;39;43;47;48;51;54;72;74;76;79
2001-09-04;4;19;20;24;34;37;43;52;53;57;59;61;64;67;68;70;72;74;75;79
2001-09-03;3;5;10;11;18;27;30;35;42;43;52;54;66;68;70;71;74;76;78;79
2001-09-01;1;2;8;11;21;25;26;31;32;38;47;49;51;55;56;62;69;72;73;76
2001-08-31;4;15;16;19;31;33;34;36;48;49;54;57;61;62;67;69;72;74;75;79
2001-08-30;5;11;20;23;26;27;28;42;43;44;47;52;53;55;60;62;67;70;73;79
2001-08-29;2;4;5;7;9;20;21;22;24;30;50;53;57;60;61;62;66;68;69;75
2001-08-28;2;5;6;11;12;13;19;20;33;38;39;46;48;51;54;58;74;77;79;80
2001-08-27;6;8;12;14;20;23;27;30;32;38;44;49;59;64;65;69;70;75;76;78
2001-08-25;3;7;8;9;18;20;22;30;31;33;37;40;44;50;52;59;67;73;74;75
2001-08-24;1;7;15;19;22;23;25;26;27;28;31;43;44;60;61;64;65;68;71;78
2001-08-23;8;12;26;29;31;32;34;41;46;49;50;51;57;60;62;64;68;75;78;80
2001-08-22;8;11;15;17;21;26;27;30;36;41;45;51;52;53;54;57;59;63;64;74
2001-08-21;4;6;13;17;20;23;27;30;39;42;46;52;53;57;61;63;67;76;77;78
2001-08-20;1;13;16;21;23;25;35;36;37;41;44;54;55;59;64;66;68;70;71;78
2001-08-18;4;12;13;14;16;22;29;30;33;37;41;43;44;51;53;55;70;72;74;77
2001-08-17;3;5;6;7;18;19;22;23;30;32;33;34;40;45;48;52;60;63;66;79
2001-08-16;2;10;11;18;20;25;30;32;34;37;38;45;53;54;59;63;66;74;76;80
2001-08-14;2;6;8;9;11;14;29;32;35;36;43;50;54;58;60;69;73;74;78;80
2001-08-13;1;2;4;5;12;23;36;39;43;46;47;48;56;59;63;67;73;74;75;79
2001-08-11;2;7;9;10;11;12;15;17;18;23;28;30;38;42;43;53;59;66;68;72
2001-08-10;1;8;9;10;14;15;22;23;24;27;35;43;49;53;56;62;70;73;77;79
2001-08-09;1;9;13;15;18;24;25;27;32;36;37;38;41;43;44;50;57;68;75;77
2001-08-08;4;8;16;18;23;24;25;34;35;36;45;49;51;56;57;64;65;72;76;80
2001-08-07;6;8;12;15;19;23;28;31;32;39;53;55;58;65;68;70;74;76;79;80
2001-08-06;1;15;17;19;24;28;32;35;45;48;49;50;55;57;63;68;72;73;75;78
2001-08-04;11;15;17;19;20;25;27;31;34;35;39;43;45;62;63;71;72;76;77;79
2001-08-03;9;12;13;23;32;35;36;38;42;51;53;54;56;57;65;68;72;74;75;78
2001-08-02;2;6;13;17;21;24;25;28;29;34;35;39;43;46;56;64;65;67;68;75
2001-08-01;2;3;4;7;8;14;15;17;20;28;34;35;37;42;43;45;49;60;75;78
2001-07-31;2;4;5;8;22;25;27;30;32;37;38;40;54;55;56;57;65;68;71;77
2001-07-30;1;6;11;12;15;18;20;32;34;37;40;41;43;52;58;61;70;73;75;80
2001-07-28;6;11;12;21;22;26;27;37;39;45;47;50;52;55;65;68;71;72;76;80
2001-07-27;12;18;25;28;30;32;35;40;43;46;50;51;52;53;64;65;68;69;73;78
2001-07-26;3;8;20;21;23;25;27;36;38;39;42;44;50;55;61;66;70;71;77;79
2001-07-25;1;5;7;10;11;22;32;34;41;45;46;47;49;53;57;58;62;65;67;77
2001-07-24;2;6;7;12;15;16;17;22;24;29;36;37;39;40;47;51;56;59;70;78
2001-07-23;3;8;10;13;17;23;24;25;26;28;29;32;41;44;48;52;60;65;66;72
2001-07-20;4;8;9;10;16;20;24;33;37;50;53;56;61;62;63;64;69;72;73;76
2001-07-19;6;8;9;15;16;18;30;31;33;38;39;40;45;51;53;63;71;77;79;80
2001-07-18;2;7;17;18;19;22;23;30;34;40;42;44;46;51;53;57;62;68;72;79
2001-07-17;1;2;6;9;12;13;14;25;27;30;31;41;43;45;53;55;66;73;75;76
2001-07-16;2;7;12;19;20;23;25;32;36;38;39;40;45;57;60;61;71;78;79;80
2001-07-14;3;10;12;14;17;22;23;24;39;41;45;52;54;55;61;63;66;67;72;79
2001-07-13;1;2;6;9;14;15;31;41;43;49;51;52;57;60;61;64;70;71;75;76
2001-07-12;3;6;8;11;12;23;28;30;31;38;39;42;45;52;58;59;61;67;69;72
2001-07-11;2;4;7;15;17;20;26;30;43;47;48;49;50;52;55;60;61;62;72;80
2001-07-10;2;7;9;16;17;19;22;24;29;30;34;36;42;56;58;59;62;73;78;79
2001-07-09;2;4;8;9;11;12;14;21;22;31;36;37;47;51;54;58;59;63;70;78
2001-07-07;8;10;11;12;15;20;21;28;31;33;35;36;39;40;49;54;56;58;60;75
2001-07-06;1;5;7;8;14;20;21;23;25;26;33;39;41;43;45;48;62;65;68;75
2001-07-05;1;5;7;19;20;23;34;38;42;43;49;52;53;59;62;68;69;71;72;76
2001-07-04;5;6;30;31;36;40;44;48;49;52;53;54;58;69;70;71;73;74;77;79
2001-07-03;8;10;11;12;13;21;23;28;35;38;44;46;47;57;65;66;70;71;75;80
2001-07-02;5;6;7;28;29;32;33;35;39;41;42;46;49;55;60;62;71;74;75;77
2001-06-30;5;6;14;17;18;19;22;24;26;31;32;46;51;52;53;55;58;59;62;80
2001-06-29;2;8;9;14;19;21;22;23;27;29;31;32;37;42;46;49;64;65;68;72
2001-06-28;2;5;8;13;19;21;23;39;45;49;56;59;60;63;65;70;75;76;78;80
2001-06-27;6;7;8;15;20;26;30;31;33;34;37;43;48;51;55;59;62;63;67;69
2001-06-26;4;10;16;18;21;27;30;33;41;48;49;54;56;59;62;64;68;73;77;80
2001-06-25;3;7;13;16;17;20;29;30;34;41;46;49;51;52;54;55;57;59;72;77
2001-06-23;1;3;9;15;20;21;23;31;34;41;47;51;56;61;62;63;73;75;78;80
2001-06-22;4;11;13;17;24;25;26;32;35;42;44;49;54;56;59;61;64;66;70;75
2001-06-21;7;9;20;21;22;24;25;26;29;31;34;35;37;38;41;42;56;59;69;70
2001-06-20;1;3;6;8;9;15;21;30;31;33;40;47;54;59;61;63;70;73;74;80
2001-06-19;3;13;15;16;20;23;27;28;29;38;41;44;51;58;61;65;67;72;75;76
2001-06-18;4;6;11;13;14;15;21;25;27;29;31;34;35;44;51;60;62;67;71;80
2001-06-16;7;8;9;12;21;23;30;33;35;36;38;40;45;46;48;59;63;72;76;79
2001-06-15;2;4;8;9;17;20;21;26;28;31;35;40;46;51;55;57;63;64;68;77
2001-06-14;2;11;14;16;21;24;29;31;33;38;42;53;57;65;67;68;70;71;72;74
2001-06-13;3;6;12;16;18;19;21;22;23;29;30;31;34;38;45;48;57;70;73;74
2001-06-12;5;7;8;9;21;23;29;31;33;34;47;53;56;65;67;72;74;77;78;79
2001-06-11;3;7;8;15;23;24;31;34;37;39;45;47;51;54;56;64;65;69;74;75
2001-06-09;1;3;4;5;7;9;14;15;27;28;35;37;41;45;46;47;56;66;72;74
2001-06-08;4;5;6;9;10;17;19;20;22;25;29;35;37;46;53;54;61;66;69;73
2001-06-07;8;11;12;14;16;19;29;34;35;39;42;43;49;51;54;56;58;61;62;77
2001-06-06;4;6;12;17;18;19;20;21;26;30;46;51;55;66;67;70;71;73;75;80
2001-06-05;9;21;24;26;27;32;34;37;39;41;47;51;53;54;56;57;64;69;76;80
2001-06-02;1;4;16;18;20;23;26;31;42;43;47;55;58;60;64;65;66;76;78;79
2001-06-01;2;3;7;14;15;25;27;28;32;33;38;45;47;54;58;60;64;66;68;71
2001-05-31;5;9;11;13;16;17;20;21;26;36;39;50;54;55;58;59;68;69;70;79
2001-05-30;3;5;6;12;14;24;29;30;33;35;38;40;42;43;45;60;65;68;75;76
2001-05-29;1;8;9;10;21;22;24;31;38;44;49;51;60;61;70;73;75;76;79;80
2001-05-28;1;4;8;13;16;17;24;26;30;36;46;48;53;56;57;62;63;64;76;80
2001-05-26;1;2;5;11;21;26;28;33;38;40;47;54;55;58;60;61;66;70;76;80
2001-05-25;5;6;8;11;12;14;20;24;25;30;36;43;44;54;55;63;64;65;67;75
2001-05-23;3;4;9;12;18;20;23;26;27;39;47;51;52;53;55;56;61;62;64;67
2001-05-22;8;13;14;22;28;31;34;35;36;41;42;43;53;57;62;63;67;69;71;77
2001-05-21;4;19;21;23;26;29;34;36;37;41;44;57;61;66;67;68;70;73;79;80
2001-05-19;5;9;11;22;28;33;34;37;39;42;43;46;56;58;59;60;62;65;76;79
2001-05-18;5;7;29;32;34;35;49;50;51;55;56;58;61;63;67;68;75;77;78;79
2001-05-17;6;12;14;17;19;25;26;28;30;35;38;39;43;48;50;60;61;65;67;71
2001-05-16;11;12;13;14;16;17;19;23;24;41;44;48;55;60;63;65;70;72;77;79
2001-05-15;2;4;6;12;13;18;19;22;25;35;40;47;48;49;50;52;56;64;76;80
2001-05-14;6;13;19;21;23;24;33;43;45;47;50;52;55;57;62;64;67;71;74;76
2001-05-12;5;20;23;34;36;38;39;41;42;43;46;58;62;64;68;69;71;73;74;77
2001-05-11;8;13;15;16;22;25;27;35;37;38;41;50;52;56;63;65;68;69;70;73
2001-05-10;1;5;14;17;19;24;26;33;35;36;45;46;53;64;67;70;72;73;74;76
2001-05-09;5;6;8;12;21;22;29;30;32;33;38;42;51;52;53;56;58;60;74;78
2001-05-08;3;7;10;11;15;20;23;27;29;32;33;38;40;42;48;52;69;72;75;76
2001-05-07;4;13;16;19;21;24;25;31;34;38;41;48;54;56;61;67;68;70;73;74
2001-05-05;8;9;10;26;27;32;33;35;39;41;43;45;50;57;60;62;69;70;75;79
2001-05-04;2;9;16;20;21;22;23;28;34;35;51;58;59;62;65;68;70;71;73;74
2001-05-03;2;6;7;17;24;25;26;32;37;45;46;47;54;57;60;62;65;71;72;77
2001-05-02;7;11;25;26;30;33;34;38;40;41;43;45;49;53;55;59;64;66;70;76
2001-04-30;8;13;14;20;25;31;34;38;39;41;45;47;49;52;55;57;63;64;70;73
2001-04-28;2;8;10;13;16;29;36;39;40;41;42;47;51;56;59;64;67;72;73;78
2001-04-27;2;9;11;13;19;21;23;28;36;39;44;47;48;49;50;56;57;72;74;78
2001-04-26;1;3;8;15;16;18;19;22;39;49;52;53;55;60;61;65;67;71;78;80
2001-04-25;10;11;13;19;24;27;35;37;39;45;51;52;53;54;56;71;75;76;77;78
2001-04-24;4;10;11;12;17;25;26;32;34;37;44;45;46;53;55;61;64;76;77;78
2001-04-23;1;3;9;12;14;25;28;39;40;41;43;48;53;61;62;64;67;68;72;78
2001-04-21;5;8;10;12;17;20;21;22;23;25;26;29;34;51;57;58;59;64;69;79
2001-04-20;3;5;12;15;18;19;31;32;34;36;45;48;52;54;57;62;65;75;79;80
2001-04-19;2;3;4;8;15;22;25;29;30;39;43;44;46;50;54;57;59;60;61;68
2001-04-18;5;6;16;17;24;27;35;36;38;39;40;41;51;52;57;68;70;74;77;79
2001-04-17;6;8;20;26;30;37;48;57;59;60;63;65;67;68;69;70;71;74;77;78
2001-04-14;1;3;16;18;20;40;44;49;50;54;56;57;61;62;63;65;66;68;70;80
2001-04-13;5;11;12;14;18;24;25;32;39;41;45;53;54;55;58;60;73;74;75;79
2001-04-12;2;3;5;9;21;27;28;30;42;47;49;50;53;60;62;66;69;71;73;80
2001-04-11;1;6;8;13;15;17;21;26;31;39;40;44;46;52;54;67;70;75;76;80
2001-04-10;1;2;3;25;27;28;34;36;38;43;44;45;47;49;55;56;58;63;67;71
2001-04-09;7;10;13;14;18;29;37;41;48;50;53;61;63;64;65;67;72;77;78;80
2001-04-07;1;4;10;12;15;18;20;27;32;39;47;48;52;56;57;58;59;60;73;78
2001-04-06;7;8;9;12;15;19;21;24;33;39;43;47;51;54;60;65;68;70;74;77
2001-04-05;9;11;13;23;28;30;31;35;36;37;39;45;49;53;54;64;67;69;77;78
2001-04-04;5;7;8;9;15;16;17;21;24;30;32;34;37;42;53;54;59;71;73;75
2001-04-03;4;5;6;7;10;13;22;24;25;29;40;43;50;51;56;67;72;78;79;80
2001-04-02;1;4;8;14;19;23;24;29;30;42;47;50;51;66;68;69;71;73;74;78
2001-03-31;5;9;14;32;36;39;41;45;47;50;52;55;58;65;66;68;72;73;74;75
2001-03-30;2;4;8;9;11;21;27;30;33;34;35;46;52;55;56;57;62;64;67;77
2001-03-29;5;19;21;24;27;29;32;38;45;46;51;55;56;62;65;66;68;73;74;79
2001-03-28;7;10;14;15;18;24;31;33;35;38;40;42;48;52;55;62;68;73;74;79
2001-03-27;21;23;25;27;32;34;36;43;47;49;50;52;54;55;56;61;68;69;74;78
2001-03-26;3;5;10;13;16;23;29;32;33;35;38;45;47;49;50;53;55;56;58;64
2001-03-24;2;3;4;13;22;25;27;29;30;32;36;48;51;53;56;63;68;70;76;77
2001-03-23;6;10;14;20;23;24;28;32;34;39;40;41;42;46;50;54;58;65;67;78
2001-03-22;2;5;6;11;12;27;28;30;33;35;40;42;44;51;61;68;69;70;76;77
2001-03-21;1;10;13;15;17;18;26;28;37;39;40;49;57;61;63;64;66;67;72;75
2001-03-20;9;10;13;22;23;25;27;32;34;35;38;42;50;57;59;67;68;69;75;80
2001-03-19;2;3;4;6;8;20;23;28;40;41;44;46;48;56;57;60;62;63;76;80
2001-03-17;12;14;15;18;21;25;26;29;31;33;39;40;41;42;44;46;47;62;75;80
2001-03-16;1;3;6;10;15;18;32;42;47;48;50;57;61;62;63;68;70;72;73;75
2001-03-15;5;16;19;23;27;28;32;40;41;42;44;46;54;55;56;57;58;67;71;77
2001-03-14;3;5;11;14;19;20;26;36;40;44;46;47;57;58;64;71;72;74;78;80
2001-03-13;2;5;8;11;15;22;25;28;30;36;50;54;57;59;63;65;66;68;73;76
2001-03-12;1;4;8;15;17;21;25;36;41;49;52;53;59;61;62;69;72;74;75;78
2001-03-10;3;4;5;7;11;12;14;20;22;25;40;54;55;57;60;61;69;70;75;80
2001-03-09;2;8;16;17;23;25;32;39;40;47;53;54;56;58;59;63;66;67;71;78
2001-03-08;1;2;4;6;9;10;11;12;15;22;24;32;40;42;43;45;52;64;74;80
2001-03-07;12;13;21;22;26;28;29;30;34;35;41;44;48;57;60;66;68;69;77;80
2001-03-06;1;9;11;21;26;28;29;40;47;48;56;57;58;62;64;65;70;75;78;79
2001-03-05;2;5;7;12;14;24;25;26;28;30;32;34;35;41;49;52;69;71;75;80
2001-03-03;3;7;8;9;17;19;21;24;28;32;39;47;48;55;65;67;69;70;75;77
2001-03-02;4;9;16;31;38;39;40;42;43;45;46;52;53;61;65;66;68;71;73;76
2001-03-01;5;8;9;13;14;19;22;23;25;28;32;35;39;41;49;59;64;75;79;80
2001-02-28;1;5;8;9;10;11;13;14;27;30;32;34;41;42;46;47;56;57;68;73
2001-02-27;9;15;17;25;26;31;36;37;39;41;42;50;55;63;65;66;67;74;77;78
2001-02-26;6;15;16;18;23;26;28;30;41;42;43;47;48;50;57;61;65;66;75;76
2001-02-24;5;10;11;18;20;25;26;27;30;39;45;50;51;55;56;61;64;68;76;80
2001-02-23;4;8;16;23;27;31;35;36;42;43;45;47;55;58;59;62;65;68;71;74
2001-02-22;1;14;15;19;23;24;29;39;46;47;49;51;55;62;63;68;69;74;79;80
2001-02-21;8;12;13;17;20;24;26;30;31;32;40;41;47;50;56;57;60;65;67;72
2001-02-20;10;15;16;18;22;25;30;35;39;40;53;61;64;65;66;67;69;72;75;77
2001-02-19;1;2;10;12;14;21;29;31;34;50;54;62;66;67;68;72;75;76;77;80
2001-02-17;4;8;10;12;15;18;26;27;36;42;46;51;60;61;63;72;74;75;77;80
2001-02-16;1;10;16;21;22;24;28;32;34;38;41;43;46;47;49;50;57;74;77;79
2001-02-15;4;6;7;11;24;28;31;32;37;38;40;43;49;54;60;65;66;71;73;78
2001-02-14;8;15;18;20;22;23;28;32;33;36;44;47;50;55;63;67;72;77;78;79
2001-02-13;7;16;17;25;30;32;33;34;36;38;39;44;54;55;58;59;70;72;76;80
2001-02-12;2;5;14;15;17;18;29;31;39;40;41;43;47;52;59;70;71;73;78;80
2001-02-10;7;12;15;18;21;23;27;35;41;43;47;48;51;57;70;72;73;77;78;79
2001-02-09;1;3;8;17;18;20;26;27;28;32;37;38;39;40;41;44;55;58;66;79
2001-02-08;5;7;10;12;15;18;19;25;26;27;28;29;31;38;39;40;41;48;53;63
2001-02-07;7;8;9;14;17;18;25;26;40;43;47;50;51;55;57;58;59;65;76;78
2001-02-06;8;9;13;19;25;26;27;28;31;34;38;48;50;51;53;57;63;65;73;77
2001-02-05;7;23;34;38;43;44;48;49;50;51;52;56;62;64;69;72;73;76;79;80
2001-02-03;1;11;17;20;26;27;28;30;33;35;44;47;51;54;55;58;63;66;67;77
2001-02-02;13;21;24;25;30;33;36;37;41;45;49;51;53;54;56;63;66;68;69;78
2001-02-01;2;4;11;22;33;38;41;45;49;51;59;67;68;69;71;72;73;74;78;79
2001-01-31;6;9;12;20;21;23;25;27;28;34;35;39;40;46;52;54;56;59;70;71
2001-01-30;2;6;7;8;16;18;22;23;29;30;34;35;38;48;51;59;61;73;74;76
2001-01-29;6;11;14;15;18;19;32;35;37;38;40;42;44;46;59;61;63;69;74;79
2001-01-27;1;2;3;17;20;25;28;35;36;37;39;40;43;46;62;64;66;70;71;77
2001-01-26;4;7;17;19;21;29;38;42;45;50;55;58;59;61;63;64;74;75;76;79
2001-01-25;6;9;10;12;13;15;28;34;35;36;42;46;47;48;49;54;61;63;68;76
2001-01-24;9;10;11;18;28;31;36;49;55;56;57;60;64;65;70;74;75;76;78;79
2001-01-23;5;12;18;19;24;28;29;30;35;40;42;45;48;49;50;52;56;58;68;78
2001-01-22;2;4;8;9;10;11;26;28;30;40;41;45;47;49;56;58;62;72;77;79
2001-01-20;7;9;11;13;22;33;35;39;43;48;49;59;61;64;65;69;72;73;75;76
2001-01-19;2;3;6;14;16;19;29;35;36;41;45;48;50;54;57;61;67;72;74;76
2001-01-18;2;7;9;10;15;21;27;30;34;37;38;40;46;48;62;65;68;69;72;75
2001-01-17;2;10;13;27;29;33;35;39;40;43;46;47;51;53;54;58;59;66;70;78
