Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
1997-10-23;8;9;10;23;26;30;32;36;44;45;46;49;50;53;61;63;71;73;76;79
1997-10-22;1;5;13;19;24;25;32;37;44;49;53;55;56;66;67;68;69;70;72;78
1997-10-21;2;3;5;7;21;22;23;32;33;39;40;41;42;45;46;47;49;50;68;75
1997-10-20;3;5;8;11;12;21;24;26;34;37;39;42;49;52;65;66;68;69;71;75
1997-10-18;4;8;17;18;22;27;29;30;37;42;45;50;58;59;60;64;71;74;75;77
1997-10-17;1;2;8;13;19;23;28;29;36;37;38;39;47;49;55;62;66;69;75;80
1997-10-16;1;2;4;9;11;17;20;23;32;43;44;53;60;62;68;70;71;72;74;76
1997-10-15;1;2;3;4;7;11;14;17;28;33;44;51;60;67;70;71;75;76;77;78
1997-10-14;3;8;11;14;15;18;30;34;37;44;52;53;54;56;57;63;64;70;71;73
1997-10-13;1;9;10;14;17;19;25;28;29;33;34;35;43;44;58;61;69;72;73;79
1997-10-11;1;6;8;11;19;20;28;31;32;33;50;51;54;56;57;64;65;69;70;74
1997-10-10;1;9;10;15;20;25;30;31;34;44;45;47;54;55;62;64;67;70;72;75
1997-10-09;2;10;14;16;21;22;23;30;31;33;47;52;54;56;57;63;64;65;67;71
1997-10-08;2;5;6;7;12;17;21;43;46;48;50;55;60;62;63;68;71;72;74;76
1997-10-07;7;8;12;17;27;32;34;41;45;47;48;49;56;61;64;68;70;72;75;77
1997-10-06;1;8;10;14;15;18;19;23;36;55;56;60;63;68;70;71;73;75;76;77
1997-10-04;2;3;9;13;14;18;23;26;27;35;43;44;45;54;57;58;59;60;76;79
1997-10-03;3;4;6;10;19;21;24;26;28;31;37;40;50;52;55;60;72;73;77;78
1997-10-02;5;6;14;20;21;24;25;26;32;33;37;38;40;41;46;57;63;64;66;69
1997-10-01;6;12;14;16;17;18;24;41;44;45;55;57;58;64;65;67;72;75;76;80
1997-09-30;8;12;13;14;15;18;20;22;28;30;31;45;46;51;52;55;56;66;70;73
1997-09-29;6;14;17;21;22;25;26;30;34;35;42;44;46;50;52;58;62;71;74;78
1997-09-27;3;11;18;25;26;30;36;38;39;43;44;45;50;56;57;63;64;65;72;77
1997-09-26;4;15;18;26;30;31;33;34;36;58;60;61;64;65;66;71;74;76;77;80
1997-09-25;1;5;13;14;16;19;22;25;34;36;40;43;44;48;53;55;60;61;65;67
1997-09-24;1;6;11;17;20;23;24;27;28;34;40;44;45;47;49;55;61;65;70;74
1997-09-23;4;8;21;24;27;30;36;41;44;53;54;58;59;62;70;73;74;75;77;79
1997-09-22;7;15;16;20;24;25;28;36;43;49;51;54;60;61;63;64;72;73;74;75
1997-09-20;6;7;12;22;25;26;28;31;35;38;40;48;49;53;56;57;60;66;76;77
1997-09-19;3;7;15;24;35;39;43;46;48;50;51;58;59;68;69;70;72;74;75;80
1997-09-18;3;6;7;10;13;19;21;24;25;34;42;44;53;58;60;64;65;68;74;79
1997-09-17;1;4;16;21;25;28;31;36;38;43;47;51;59;60;62;70;73;74;76;80
1997-09-16;6;11;17;23;37;39;42;44;55;59;60;64;66;67;69;71;73;76;78;80
1997-09-15;3;7;9;10;12;18;25;28;33;35;36;37;41;43;47;57;60;70;78;80
1997-09-13;1;5;13;15;20;22;23;25;35;40;41;42;45;50;53;61;67;70;75;80
1997-09-12;1;2;4;8;9;10;14;17;19;21;22;26;30;38;39;41;46;47;56;71
1997-09-11;3;4;7;8;9;11;14;22;25;36;42;47;49;57;58;61;64;65;79;80
1997-09-10;3;9;10;18;19;30;31;37;40;46;48;49;52;66;68;71;72;74;75;79
1997-09-09;2;4;5;7;18;22;27;29;30;32;35;37;38;45;49;51;57;59;62;79
1997-09-08;1;3;4;12;13;15;16;24;27;29;47;56;57;60;62;68;71;74;77;79
1997-09-06;1;6;9;19;20;23;24;31;32;34;39;41;43;47;51;58;59;61;64;66
1997-09-05;2;4;5;18;20;22;28;29;30;33;35;38;49;50;52;63;71;74;75;76
1997-09-04;1;9;14;17;18;20;29;33;36;38;41;43;46;52;61;63;66;67;75;79
1997-09-03;3;4;6;7;8;13;18;20;21;24;30;35;41;44;46;50;54;74;76;77
1997-09-02;4;12;17;20;22;25;28;29;31;34;37;39;40;41;57;64;65;69;74;79
1997-09-01;3;4;7;9;11;22;23;26;30;32;36;40;43;49;51;64;71;73;76;79
1997-08-30;6;16;17;20;21;28;34;35;36;40;43;46;52;57;63;66;67;68;70;76
1997-08-29;3;6;7;10;11;12;17;24;26;29;30;35;42;43;44;46;50;64;69;75
1997-08-28;2;3;5;6;11;17;19;22;26;32;38;40;41;42;44;48;58;65;66;79
1997-08-27;3;10;17;20;24;25;32;36;39;40;45;50;52;57;60;68;69;75;77;80
1997-08-26;1;3;4;9;12;26;29;30;32;35;36;40;42;52;64;65;66;68;69;80
1997-08-25;5;6;7;8;14;17;22;26;27;30;31;37;38;40;44;45;49;60;76;79
1997-08-23;4;8;17;18;22;25;28;37;38;40;53;55;57;58;63;64;67;68;71;72
1997-08-22;4;5;6;9;14;15;16;20;21;38;40;43;45;56;64;67;69;72;74;76
1997-08-21;4;13;16;19;25;26;27;29;30;36;38;45;51;59;61;63;68;70;71;79
1997-08-20;5;7;8;14;16;22;25;29;30;31;40;41;44;49;59;60;62;68;74;79
1997-08-19;17;18;20;21;29;31;32;33;34;37;44;49;53;59;60;63;65;69;71;77
1997-08-18;5;10;18;19;21;26;28;34;40;41;43;49;55;66;67;69;70;75;76;78
1997-08-16;3;5;13;15;24;25;33;40;50;51;56;62;66;68;71;72;74;75;77;80
1997-08-14;2;11;24;25;30;31;35;36;37;38;40;42;47;48;57;59;60;64;77;78
1997-08-13;1;4;9;10;11;13;20;23;31;36;38;46;54;55;58;69;75;77;78;80
1997-08-12;12;14;17;18;19;20;21;26;29;32;36;37;38;39;40;47;53;57;59;66
1997-08-11;5;6;8;13;15;16;34;36;40;42;46;47;56;59;63;65;67;72;78;79
1997-08-09;2;5;11;13;23;27;30;31;32;35;40;41;46;47;54;55;61;64;68;73
1997-08-08;1;3;6;10;14;24;33;43;46;47;55;57;61;62;63;70;71;77;78;79
1997-08-07;2;5;8;10;11;15;20;24;36;37;44;49;56;62;64;70;76;78;79;80
1997-08-06;4;5;9;23;24;28;29;31;34;38;41;47;51;56;58;65;67;72;75;78
1997-08-05;5;11;12;14;28;34;36;37;40;43;46;47;48;51;56;58;60;64;68;74
1997-08-04;1;9;10;13;23;39;40;41;43;45;51;58;59;60;63;64;65;66;79;80
1997-08-02;7;9;11;12;20;27;28;30;31;37;38;41;53;67;68;69;71;72;78;79
1997-08-01;1;2;5;11;23;24;29;30;33;40;46;54;55;56;60;63;69;72;75;78
1997-07-31;1;4;15;17;21;24;25;31;33;35;37;38;45;46;54;55;59;66;69;78
1997-07-30;1;8;13;14;16;21;25;32;34;45;46;55;56;57;60;62;65;74;78;79
1997-07-29;7;13;15;19;21;23;24;32;42;43;49;56;59;60;61;66;69;71;79;80
1997-07-28;1;2;6;19;22;23;39;46;49;53;54;55;58;59;62;63;68;73;77;79
1997-07-26;3;5;12;13;14;15;16;23;24;29;30;36;38;40;50;57;69;73;74;78
1997-07-25;4;9;12;17;19;20;21;23;24;25;38;42;45;58;67;68;71;72;75;79
1997-07-24;16;17;19;20;26;30;31;34;35;36;37;40;53;59;60;61;69;70;71;78
1997-07-23;10;11;12;16;20;21;29;32;33;35;40;47;49;54;55;61;65;69;78;80
1997-07-22;5;8;9;10;15;17;32;34;35;36;39;41;42;49;50;53;57;60;68;69
1997-07-19;1;3;12;13;17;25;33;34;36;37;40;42;49;55;57;64;68;71;75;77
1997-07-18;1;3;5;7;16;26;29;33;38;40;43;44;46;47;53;59;66;69;74;77
1997-07-17;4;7;13;23;27;28;29;37;39;41;45;54;58;65;69;70;73;76;78;79
1997-07-16;3;8;14;17;24;25;26;36;39;43;44;47;57;62;63;66;70;74;75;79
1997-07-15;3;15;19;22;25;26;31;36;39;40;44;51;52;53;66;69;70;72;74;76
1997-07-14;7;9;13;15;18;22;24;27;28;37;42;45;47;50;51;59;61;63;70;77
1997-07-12;1;2;9;10;15;16;21;24;25;33;45;50;57;59;63;64;67;75;77;79
1997-07-11;16;17;18;25;26;27;30;35;36;41;42;46;48;51;58;59;64;68;73;78
1997-07-10;6;17;19;21;25;26;30;36;42;45;46;48;49;56;59;60;71;73;74;75
1997-07-09;7;10;13;14;16;21;23;26;39;40;46;51;53;61;62;63;64;67;68;71
1997-07-08;3;8;13;18;20;22;23;26;29;33;36;39;43;44;45;57;61;62;67;75
1997-07-07;2;3;6;8;23;25;35;36;38;47;50;51;52;53;57;61;62;65;66;69
1997-07-05;7;11;12;13;17;20;22;34;38;39;48;51;52;55;58;64;65;75;77;80
1997-07-04;9;15;17;19;28;31;37;38;40;43;44;46;49;50;54;60;62;63;64;80
1997-07-03;5;9;12;15;18;25;27;28;30;35;38;42;43;45;55;58;59;60;62;74
1997-07-02;4;7;8;14;15;18;27;28;34;40;43;48;50;51;53;56;58;59;60;64
1997-07-01;6;9;11;12;16;17;24;25;26;27;28;41;48;51;52;57;60;61;62;70
1997-06-30;1;3;4;9;10;13;17;18;19;40;41;42;45;53;54;64;65;68;70;77
1997-06-28;7;9;11;14;18;20;21;23;25;26;31;40;44;48;53;58;59;62;70;77
1997-06-27;1;2;4;7;11;12;15;28;30;31;33;34;35;40;45;52;56;70;73;75
1997-06-26;1;2;4;10;13;15;21;23;27;28;33;44;49;50;63;68;70;77;79;80
1997-06-25;3;15;16;21;23;24;25;28;35;41;46;49;56;62;63;66;68;72;79;80
1997-06-24;5;11;13;19;25;31;33;35;38;41;42;51;53;57;58;62;64;69;74;77
1997-06-23;3;8;10;17;23;24;27;30;32;42;43;44;49;50;55;56;57;72;73;76
1997-06-21;6;8;10;14;19;24;34;37;38;43;44;46;50;52;53;55;59;70;79;80
1997-06-20;2;8;13;14;15;23;25;37;38;39;40;47;48;53;54;57;61;65;69;80
1997-06-19;4;5;6;8;15;18;24;25;29;34;43;44;45;50;59;65;70;72;76;80
1997-06-18;2;3;7;11;13;14;28;38;41;46;47;48;49;52;54;55;57;62;70;80
1997-06-17;5;11;13;15;18;19;21;27;33;36;37;45;46;47;48;67;74;75;79;80
1997-06-16;1;2;3;4;11;14;17;18;19;23;24;34;45;50;55;57;58;67;69;76
1997-06-14;3;5;12;20;22;34;35;36;42;53;54;59;61;62;63;64;70;73;75;79
1997-06-13;4;6;10;11;12;14;15;21;25;29;31;32;40;41;47;53;58;68;76;80
1997-06-12;6;8;16;20;23;26;34;37;38;39;43;49;60;61;65;66;67;68;69;77
1997-06-11;2;8;10;13;19;23;24;26;27;29;33;37;43;44;48;58;60;66;73;77
1997-06-10;10;12;15;19;21;25;27;32;35;36;48;54;57;58;59;61;72;74;75;77
1997-06-09;3;9;19;26;27;29;32;39;43;48;54;59;61;63;66;67;69;73;74;76
1997-06-07;11;13;21;23;26;28;29;36;40;42;44;45;49;53;55;69;72;76;77;78
1997-06-06;6;8;10;11;17;24;26;39;40;44;47;49;51;52;56;61;62;69;78;79
1997-06-05;5;6;7;9;10;18;20;27;29;31;40;46;49;56;59;66;67;74;78;79
1997-06-04;3;6;9;11;13;19;23;31;46;52;53;55;61;65;66;68;71;72;76;78
1997-06-03;4;5;6;12;14;16;27;29;30;33;34;38;39;42;53;55;59;64;65;66
1997-06-02;2;3;6;12;16;19;28;36;38;40;42;50;52;53;55;56;67;68;70;76
1997-05-31;10;15;20;23;24;28;34;39;42;45;46;49;53;54;60;63;69;70;73;75
1997-05-30;2;3;4;19;21;22;23;28;30;35;36;39;40;44;60;63;66;70;71;74
1997-05-29;4;5;8;12;13;20;22;24;28;35;36;43;50;51;53;64;66;68;69;74
1997-05-28;2;6;13;26;28;30;34;37;45;46;50;56;59;62;63;68;69;71;73;75
1997-05-27;1;10;11;20;21;24;28;29;30;37;38;39;40;46;55;59;61;68;70;71
1997-05-26;1;4;10;13;15;21;25;29;33;39;44;45;50;51;53;56;61;65;73;76
1997-05-24;2;4;9;18;25;28;32;34;35;37;44;50;52;64;65;68;74;75;78;79
1997-05-23;4;8;12;14;15;19;20;22;23;31;39;41;53;55;57;62;67;73;75;77
1997-05-22;3;6;8;9;10;16;17;19;21;22;33;34;36;41;43;49;53;59;74;80
1997-05-21;2;6;7;8;9;14;22;24;28;31;36;37;39;40;52;53;59;63;65;73
1997-05-20;7;9;13;14;15;17;20;22;27;34;40;42;49;61;63;66;72;73;76;79
1997-05-17;1;8;10;13;23;26;27;30;31;33;38;39;41;45;52;53;55;57;61;77
1997-05-16;1;4;6;8;12;16;18;23;30;40;46;47;59;65;69;71;72;73;74;79
1997-05-15;3;8;12;16;20;24;25;28;29;31;37;40;41;58;59;60;68;69;71;72
1997-05-14;7;16;18;21;22;24;33;34;36;38;39;40;42;46;59;66;74;78;79;80
1997-05-13;6;10;16;21;28;29;30;33;37;39;42;47;49;52;56;58;60;70;72;74
1997-05-12;5;8;9;14;28;32;35;36;37;38;39;44;45;48;51;52;60;63;65;80
1997-05-10;3;4;5;8;10;12;19;20;27;34;36;37;40;52;57;62;63;66;69;70
1997-05-09;1;2;6;8;13;14;19;35;38;39;41;57;59;60;62;65;66;68;77;79
1997-05-07;2;4;7;8;9;10;15;17;20;21;24;27;35;37;49;60;68;69;71;77
1997-05-06;7;11;12;15;23;26;29;30;32;34;36;38;42;48;60;61;66;71;76;79
1997-05-05;1;8;16;18;19;23;24;27;28;34;36;42;56;59;64;65;72;75;77;80
1997-05-03;9;10;14;18;21;25;27;36;38;41;42;55;57;61;63;64;67;68;73;77
1997-05-02;5;14;20;29;30;33;36;40;41;44;46;47;50;54;56;58;61;75;77;78
1997-04-30;10;16;17;18;22;23;24;25;38;54;55;56;58;59;64;66;73;75;76;79
1997-04-29;1;5;8;14;16;18;20;28;29;32;33;35;38;55;59;65;73;75;76;77
1997-04-28;1;3;6;12;19;21;23;24;37;39;40;43;45;47;48;49;53;64;66;67
1997-04-26;3;6;10;12;29;34;37;38;42;47;51;54;55;56;63;68;72;73;79;80
1997-04-25;1;6;8;15;18;19;21;27;33;39;41;45;48;49;53;60;63;69;74;79
1997-04-24;2;5;11;16;20;22;25;29;31;34;48;50;52;56;57;65;66;70;75;79
1997-04-23;15;18;19;21;22;28;31;42;44;50;55;57;61;64;65;66;72;75;78;79
1997-04-22;2;5;6;8;16;17;19;21;25;27;30;31;33;40;49;51;69;70;71;73
1997-04-21;2;5;9;18;19;24;31;32;33;39;40;44;48;49;59;66;70;72;74;75
1997-04-19;6;9;17;18;19;26;27;29;38;41;45;50;51;56;58;60;61;64;74;76
1997-04-18;2;7;10;11;14;17;19;21;24;26;32;41;43;56;57;65;67;70;71;79
1997-04-17;5;6;9;12;17;19;37;38;41;43;46;51;55;60;61;64;68;69;72;79
1997-04-16;1;2;6;9;16;18;19;21;26;31;32;33;36;39;40;44;60;70;71;77
1997-04-15;4;6;7;13;18;22;23;30;40;41;52;53;54;55;65;66;67;68;71;75
1997-04-14;3;4;12;18;22;27;30;33;37;38;39;40;45;49;57;62;68;69;70;72
1997-04-12;1;2;9;11;14;19;21;22;25;36;38;45;47;49;50;54;59;69;76;80
1997-04-11;4;15;16;24;28;30;42;47;53;54;55;58;62;63;64;65;67;69;71;77
1997-04-10;5;7;9;10;21;23;33;38;42;51;53;55;59;61;63;67;71;73;74;78
1997-04-09;1;3;4;6;15;31;34;37;38;40;42;46;48;53;61;68;69;74;79;80
1997-04-08;5;10;15;19;23;27;33;34;35;37;39;43;47;50;51;54;58;72;79;80
1997-04-07;16;17;24;27;28;33;34;35;37;41;50;51;59;61;66;69;71;72;74;75
1997-04-05;1;15;21;29;31;32;33;36;37;40;41;47;49;57;59;60;61;77;78;79
1997-04-04;2;3;10;16;20;39;40;42;43;44;46;52;55;57;62;63;67;68;70;78
1997-04-03;2;3;9;11;14;21;24;25;26;27;38;45;46;48;51;54;59;65;67;76
1997-04-02;1;5;17;18;19;20;25;30;32;34;38;39;40;41;43;58;60;64;69;71
1997-04-01;2;5;7;9;12;17;24;27;31;35;38;41;45;50;52;53;60;67;78;80
1997-03-29;3;9;10;13;17;20;21;25;26;30;36;47;54;65;67;70;71;73;78;79
1997-03-28;1;8;13;16;21;22;27;32;35;43;44;46;53;56;59;61;63;68;70;78
1997-03-27;9;15;17;18;22;23;30;33;34;36;38;40;50;61;65;67;69;72;73;78
1997-03-26;5;7;8;15;18;20;25;26;36;45;56;65;69;71;72;73;75;77;79;80
1997-03-25;5;8;9;12;15;18;26;27;29;34;44;51;57;60;62;64;66;73;76;78
1997-03-24;1;10;20;25;27;29;30;32;34;44;46;48;59;63;65;66;72;75;77;80
1997-03-22;4;5;7;10;27;32;40;44;47;53;56;58;64;66;67;68;70;73;78;79
1997-03-21;5;8;10;11;16;17;20;23;35;41;45;46;47;55;56;59;62;63;65;66
1997-03-20;2;5;6;7;12;19;20;23;30;35;37;45;54;55;62;63;64;71;74;79
1997-03-19;6;7;11;12;15;18;21;22;25;26;31;34;36;42;45;46;56;63;78;80
1997-03-18;2;8;17;18;19;22;27;28;29;36;41;43;52;53;54;56;62;65;68;75
1997-03-17;3;5;9;10;14;31;34;36;41;42;44;52;53;58;64;65;68;69;70;79
1997-03-15;4;16;18;26;27;31;34;35;36;40;42;45;47;48;54;59;61;62;63;80
1997-03-14;1;3;12;17;26;30;34;38;40;41;44;53;55;60;61;70;73;77;78;79
1997-03-13;1;3;4;9;13;15;16;18;26;34;38;39;47;50;52;61;62;75;78;80
1997-03-12;2;3;11;18;20;21;22;25;29;34;35;47;48;52;54;59;60;64;65;69
1997-03-11;8;9;14;15;16;19;21;30;36;37;38;41;46;48;50;54;65;66;77;80
1997-03-10;2;16;19;20;21;23;24;32;35;41;56;57;64;68;70;71;72;73;76;78
1997-03-08;4;7;15;17;20;23;24;30;32;36;37;42;44;48;60;68;70;72;73;79
1997-03-07;8;11;12;26;29;31;35;36;42;43;44;46;47;49;55;60;61;71;72;75
1997-03-06;1;8;13;16;20;22;28;44;47;51;52;55;57;60;69;71;75;77;78;79
1997-03-05;6;7;8;9;19;21;22;33;34;40;50;55;58;59;60;62;69;70;74;76
1997-03-04;3;5;20;24;25;32;39;47;48;50;55;56;58;63;64;68;74;76;77;78
1997-03-03;12;13;15;18;19;20;27;29;34;37;45;46;47;49;55;58;66;73;76;77
1997-03-01;8;15;20;29;31;37;40;41;52;53;59;63;66;68;70;72;76;77;78;80
1997-02-28;6;8;9;11;17;21;24;27;30;37;39;57;59;60;61;66;70;73;75;77
1997-02-27;4;8;16;19;21;24;29;35;38;40;42;45;46;49;59;65;66;68;72;75
1997-02-26;2;9;12;19;22;25;28;33;34;40;41;44;48;59;62;65;67;74;75;80
1997-02-25;5;6;9;13;14;15;17;20;28;30;35;40;44;45;47;61;69;70;72;74
1997-02-24;1;2;10;14;20;22;30;35;36;38;39;40;41;42;53;65;68;70;73;80
1997-02-22;2;7;8;19;20;22;26;31;32;35;37;39;46;47;51;58;63;67;74;79
1997-02-21;6;12;13;17;21;22;25;27;36;37;49;53;54;55;56;57;62;66;75;78
1997-02-20;4;8;23;26;27;29;33;34;42;45;53;54;55;56;60;64;66;68;78;79
1997-02-19;4;7;8;22;25;26;29;41;43;45;51;52;61;68;69;70;71;75;78;79
1997-02-18;3;5;8;9;11;13;28;29;33;35;36;37;45;54;57;59;60;65;66;75
1997-02-17;1;5;6;12;18;22;30;42;47;50;52;53;61;63;65;66;71;74;75;78
1997-02-15;2;4;9;15;24;25;30;32;37;38;39;51;56;57;58;61;62;66;68;70
1997-02-14;3;5;9;11;16;17;19;25;26;29;30;31;38;44;55;66;71;72;73;74
1997-02-13;10;11;19;25;27;28;32;36;37;40;50;54;55;57;59;62;66;68;70;77
1997-02-12;2;5;12;13;21;32;36;39;40;45;52;53;56;64;66;71;73;75;77;78
1997-02-11;9;10;19;25;30;38;45;46;47;48;53;56;57;59;62;65;68;70;71;72
1997-02-10;5;7;11;12;14;19;28;33;36;37;39;40;41;54;58;67;72;73;76;80
1997-02-08;6;9;11;12;20;29;30;31;35;38;45;46;47;48;55;56;61;62;64;66
1997-02-07;16;19;23;28;30;36;41;44;48;55;57;59;62;63;67;71;73;75;78;80
1997-02-06;3;5;10;13;15;16;17;19;21;27;46;50;51;55;56;59;63;66;73;79
1997-02-05;1;5;7;8;16;18;20;24;27;34;38;40;41;42;46;50;53;71;75;77
1997-02-04;2;4;5;6;14;19;22;25;32;34;55;56;58;63;64;67;68;72;74;80
1997-02-03;5;11;12;14;21;24;25;27;28;30;47;48;49;56;61;72;76;78;79;80
1997-02-01;3;4;11;17;20;24;30;38;39;50;51;52;53;62;67;68;73;76;77;79
1997-01-31;3;6;8;9;10;20;21;23;34;41;43;46;53;56;58;60;61;68;76;79
1997-01-30;1;10;14;21;28;32;34;36;39;42;46;50;53;56;58;59;61;62;68;74
1997-01-29;3;9;18;22;23;29;30;31;35;42;43;47;50;51;52;55;58;59;74;78
1997-01-28;2;3;8;13;15;28;31;32;34;48;51;57;63;64;65;68;69;70;75;79
1997-01-27;1;12;15;18;21;27;35;36;37;39;40;44;45;53;54;55;61;70;71;79
1997-01-25;2;5;7;11;14;24;27;28;33;45;47;50;55;56;57;67;69;74;75;76
1997-01-24;1;2;7;12;14;18;19;22;27;35;38;41;46;48;60;66;70;77;78;80
1997-01-23;4;6;13;20;21;24;30;39;41;44;45;46;59;60;63;64;70;75;76;77
1997-01-22;7;9;15;18;20;26;29;31;36;37;42;44;45;46;47;48;58;63;68;76
1997-01-21;5;6;11;13;14;15;22;23;26;28;35;39;43;44;52;55;58;68;71;80
1997-01-20;11;13;17;27;30;32;51;53;54;55;57;58;60;63;64;71;72;75;77;80
1997-01-18;2;5;17;20;21;22;23;26;27;36;40;47;48;49;50;58;64;69;70;76
1997-01-17;5;7;8;12;16;21;41;44;47;49;50;64;65;67;69;70;74;77;78;80
1997-01-16;2;3;7;14;18;23;24;31;32;45;50;54;60;65;67;70;72;73;76;77
