Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2007-01-31;3;6;7;9;12;13;21;23;25;30;33;41;53;56;59;60;69;71;76;77
2007-01-30;4;19;20;21;23;27;30;31;38;41;46;51;56;60;66;71;72;74;75;78
2007-01-29;6;7;11;15;16;19;20;21;24;39;40;50;57;61;68;70;72;73;78;79
2007-01-27;3;9;12;14;15;16;23;24;25;28;30;32;33;43;52;53;56;61;69;73
2007-01-26;1;4;6;14;18;27;28;30;35;41;42;44;45;51;55;56;58;62;64;68
2007-01-25;5;8;9;11;18;24;26;32;35;39;48;49;52;57;63;67;68;74;75;80
2007-01-24;12;13;16;19;22;26;29;31;34;35;45;47;48;53;59;62;63;72;78;80
2007-01-23;28;29;33;34;43;48;49;50;52;54;57;62;67;70;72;73;74;75;79;80
2007-01-22;5;9;12;15;16;18;20;24;33;39;43;51;55;56;59;62;63;72;73;77
2007-01-20;6;8;11;22;27;28;32;33;35;44;47;49;57;64;65;68;72;74;75;78
2007-01-19;7;8;13;17;19;20;26;30;31;35;36;39;42;56;59;60;61;69;72;75
2007-01-18;1;4;6;14;15;16;18;26;28;29;31;35;38;43;54;57;60;64;65;77
2007-01-17;3;6;17;37;43;47;49;52;53;59;63;65;69;71;72;74;75;78;79;80
2007-01-16;6;11;15;16;20;22;23;34;37;38;55;56;57;60;64;65;70;71;78;80
2007-01-15;2;11;12;22;28;32;34;37;39;44;49;53;54;56;61;62;64;66;70;80
2007-01-13;3;5;10;11;12;17;20;25;27;28;32;37;39;45;53;58;70;71;72;73
2007-01-12;3;4;17;18;19;20;24;33;38;43;45;50;54;55;56;57;68;69;79;80
2007-01-11;1;2;5;6;9;15;18;24;48;54;55;59;61;64;65;66;67;71;73;74
2007-01-10;3;5;6;15;18;20;23;29;30;32;37;38;43;45;65;67;69;70;72;74
2007-01-09;8;9;10;11;14;15;19;22;26;32;34;35;42;43;45;58;62;64;68;80
2007-01-08;1;2;18;20;28;36;38;39;42;43;47;48;55;56;62;68;69;74;75;78
2007-01-06;4;9;16;17;21;22;23;30;33;35;36;46;47;49;54;70;71;74;77;78
2007-01-05;4;5;7;12;18;19;21;23;25;29;34;36;41;43;51;61;63;67;70;77
2007-01-04;4;5;6;9;11;20;23;30;33;35;45;46;47;54;57;64;66;68;74;79
2007-01-03;14;15;16;17;18;24;27;28;32;34;36;37;44;52;53;58;61;63;64;71
2007-01-02;10;16;18;23;30;32;35;37;40;44;45;51;52;60;61;68;73;75;78;79
