Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2006-09-27;13;14;18;19;20;23;26;33;43;44;48;50;58;61;62;73;75;76;79;80
2006-09-26;4;7;9;11;19;20;21;33;36;39;40;43;48;54;58;67;68;69;70;75
2006-09-25;4;11;12;14;19;20;24;27;28;30;37;41;46;57;58;61;68;70;77;78
2006-09-23;3;8;13;14;15;16;19;21;26;31;34;36;39;40;43;44;46;57;62;66
2006-09-22;8;9;25;27;28;29;31;35;39;41;44;47;51;54;56;63;64;67;69;73
2006-09-21;1;2;9;11;23;24;32;38;42;43;47;50;54;62;69;72;73;75;77;78
2006-09-20;4;11;12;17;19;20;21;23;30;38;40;42;47;54;61;70;71;72;73;80
2006-09-19;7;10;13;18;24;27;29;31;32;42;44;49;57;60;66;70;72;75;79;80
2006-09-18;7;11;14;24;27;28;30;32;37;38;41;51;52;60;61;62;65;69;71;72
2006-09-16;2;4;5;24;29;32;33;40;42;43;51;52;54;62;65;67;70;73;74;78
2006-09-15;2;5;10;11;12;13;18;22;24;31;36;45;50;56;57;67;73;77;78;79
2006-09-14;1;5;18;19;20;24;25;29;39;41;42;44;46;47;61;66;71;78;79;80
2006-09-13;7;9;11;12;22;27;29;30;31;34;36;39;44;50;53;57;62;66;68;79
2006-09-12;3;5;10;13;15;16;18;21;23;27;28;32;40;45;50;57;69;71;76;77
2006-09-11;2;12;14;15;17;18;26;29;33;34;35;42;44;45;47;51;53;71;77;79
2006-09-09;6;9;20;22;28;31;33;38;40;41;44;46;47;49;51;54;60;64;66;74
2006-09-08;1;2;5;12;13;16;22;25;28;34;39;44;54;55;56;60;63;71;76;80
2006-09-07;3;6;9;10;12;13;17;19;21;24;27;45;47;50;55;60;65;68;70;77
2006-09-06;1;13;16;19;20;23;24;28;30;35;45;50;51;59;61;63;74;75;79;80
2006-09-05;3;5;9;11;15;17;19;25;29;32;49;61;62;65;67;70;71;73;74;77
2006-09-04;2;18;25;26;27;28;34;37;40;44;46;47;57;59;60;62;63;65;71;73
2006-09-02;1;3;7;9;10;11;17;24;27;32;35;39;43;45;49;63;74;75;79;80
2006-09-01;2;3;4;6;9;13;15;19;31;38;41;43;47;48;50;52;54;59;64;74
2006-08-31;2;3;4;22;27;32;36;38;43;45;46;49;50;51;52;58;67;68;70;74
2006-08-30;17;18;21;22;25;31;33;38;40;49;51;52;58;63;65;69;73;77;78;79
2006-08-29;3;9;10;13;15;17;19;20;26;27;34;36;43;50;51;62;71;73;77;78
2006-08-28;2;5;10;11;12;15;18;28;30;31;37;51;54;57;58;59;65;66;67;75
2006-08-26;3;4;5;19;23;27;31;36;37;42;46;49;50;54;55;56;58;72;75;78
2006-08-25;4;8;10;11;16;20;25;27;28;30;43;49;50;52;53;57;59;65;69;76
2006-08-24;3;13;14;16;18;24;32;36;38;39;40;44;46;51;53;56;61;63;66;69
2006-08-23;10;13;15;17;18;19;24;29;31;34;36;37;38;43;45;47;52;55;67;73
2006-08-22;1;3;4;10;12;13;14;16;25;26;27;33;36;38;40;44;50;66;76;78
2006-08-21;1;4;7;9;11;18;23;28;31;33;43;48;49;57;59;62;70;71;73;78
2006-08-19;1;15;16;19;21;24;37;39;41;42;43;45;53;54;60;64;67;72;74;79
2006-08-18;3;5;11;15;18;19;21;25;31;37;46;51;54;61;64;66;67;75;76;78
2006-08-17;3;7;8;14;15;16;17;21;32;33;37;39;43;47;48;51;64;66;68;75
2006-08-16;4;11;15;20;21;32;34;39;42;44;47;48;49;53;59;66;67;68;78;79
2006-08-14;7;16;19;22;33;35;37;38;39;41;43;45;47;48;52;54;56;73;74;77
2006-08-12;3;4;6;7;9;21;22;23;24;32;33;34;37;42;60;68;72;73;77;79
2006-08-11;4;9;13;19;25;26;35;39;40;42;43;47;50;55;59;60;66;67;70;71
2006-08-10;5;8;21;26;29;35;37;43;44;45;48;51;59;61;64;67;68;69;77;80
2006-08-09;1;2;5;7;8;18;19;23;24;25;29;31;32;35;40;42;48;59;61;64
2006-08-08;2;3;7;13;16;17;18;27;28;30;35;38;40;47;52;53;55;58;73;74
2006-08-07;3;4;10;13;18;20;21;27;31;35;45;57;58;59;61;63;68;75;78;80
2006-08-05;5;6;8;9;14;18;21;23;26;29;33;35;36;42;48;51;53;56;63;71
2006-08-04;1;2;3;5;14;20;23;27;37;42;45;46;47;54;57;60;63;64;73;76
2006-08-03;8;11;13;14;16;22;27;33;41;43;45;50;51;57;63;66;68;71;73;75
2006-08-02;2;4;5;9;10;13;16;19;29;30;31;32;33;42;48;50;52;65;66;80
2006-08-01;1;3;6;7;10;17;22;28;33;42;47;49;52;56;59;64;65;70;75;78
2006-07-31;8;9;12;13;22;26;33;34;40;45;56;63;66;67;69;70;72;77;78;79
2006-07-29;3;7;15;27;30;32;37;42;48;52;58;59;65;66;67;71;72;74;75;79
2006-07-28;6;8;14;17;22;23;24;25;30;35;37;45;48;56;57;63;66;68;71;73
2006-07-27;4;5;6;8;9;11;19;23;24;25;36;38;40;41;49;66;68;69;73;74
2006-07-26;1;9;12;14;17;21;23;25;48;51;55;59;68;69;70;71;72;73;74;75
2006-07-25;4;6;8;10;11;12;23;25;26;28;40;42;43;47;51;54;56;60;62;64
2006-07-24;3;5;7;9;15;19;21;28;34;35;36;46;50;51;69;71;72;75;78;80
2006-07-22;3;4;13;15;19;22;26;32;37;38;39;42;50;51;59;62;63;64;67;72
2006-07-20;2;5;8;13;14;23;24;30;34;41;48;49;50;51;53;54;55;65;69;73
2006-07-19;8;10;20;29;32;36;37;39;43;46;49;50;52;58;60;64;66;70;71;76
2006-07-18;8;19;22;31;35;43;44;47;49;50;52;55;57;58;61;63;65;67;69;72
2006-07-17;3;4;5;6;7;14;16;17;19;20;22;31;34;38;49;60;66;67;75;77
2006-07-15;5;16;17;20;26;28;30;31;33;38;39;40;46;52;59;60;71;72;76;80
2006-07-14;1;5;8;11;15;28;29;31;32;33;41;46;47;57;58;62;71;74;75;76
2006-07-13;1;5;7;10;11;13;15;16;20;26;27;32;34;36;56;63;64;65;75;76
2006-07-12;5;7;19;21;24;32;35;36;39;41;51;57;58;60;63;64;65;67;68;74
2006-07-11;4;7;9;11;18;20;21;28;29;31;34;48;57;67;68;73;74;76;78;80
2006-07-10;1;3;7;12;23;24;25;28;37;38;43;48;55;56;58;62;66;68;70;77
2006-07-08;3;4;5;9;13;14;18;21;25;30;33;35;39;45;46;50;59;71;73;77
2006-07-07;1;4;6;7;10;11;23;29;38;39;40;46;47;50;51;55;56;64;67;70
2006-07-06;7;14;15;17;20;21;28;30;36;40;44;46;50;60;62;68;72;76;78;79
2006-07-05;2;3;4;5;9;16;20;23;27;28;31;37;38;40;52;54;59;61;68;76
2006-07-04;1;5;9;14;19;24;30;31;33;36;43;48;49;51;52;57;58;67;71;76
2006-07-03;10;12;14;16;17;19;21;24;25;27;30;33;34;36;40;42;46;55;62;69
2006-07-01;4;7;9;13;14;20;28;33;34;37;50;52;55;60;64;65;68;73;77;78
2006-06-30;2;8;10;12;13;15;17;26;33;34;45;48;53;56;59;60;68;69;76;80
2006-06-29;4;5;6;7;10;16;17;19;32;36;37;39;42;49;51;54;62;65;74;80
2006-06-28;7;9;15;16;18;23;29;33;34;36;39;44;48;51;52;55;62;64;67;80
2006-06-27;1;2;3;4;12;23;24;33;39;40;43;47;53;56;67;68;70;71;72;80
2006-06-26;5;16;18;23;26;29;35;36;40;53;54;58;65;69;70;72;73;76;77;80
2006-06-24;2;6;8;21;28;29;30;32;34;36;37;44;46;47;49;51;57;63;66;71
2006-06-23;3;4;12;22;34;37;38;39;41;44;50;54;58;59;61;65;67;77;78;79
2006-06-22;5;7;18;20;21;27;28;35;47;49;52;53;59;68;73;74;75;76;79;80
2006-06-21;9;10;11;15;20;24;25;26;34;36;39;41;44;53;54;56;65;67;68;75
2006-06-20;10;18;20;21;22;26;30;32;33;37;39;41;42;48;49;52;68;77;78;80
2006-06-19;3;5;9;19;24;33;35;41;42;43;45;48;51;52;59;62;65;71;74;79
2006-06-17;1;4;18;26;27;28;29;33;34;39;42;48;49;50;52;54;61;65;71;76
2006-06-16;3;4;7;8;12;14;15;16;17;19;25;30;42;44;53;57;63;65;76;80
2006-06-15;2;6;9;13;16;19;20;23;36;37;42;44;51;58;64;68;70;71;72;80
2006-06-14;4;12;19;25;27;34;37;38;39;46;49;57;61;65;66;72;73;78;79;80
2006-06-13;1;10;17;18;20;22;32;37;38;42;46;53;54;56;59;60;61;63;70;76
2006-06-12;2;8;18;20;24;25;26;27;34;37;40;41;48;66;70;71;74;77;78;80
2006-06-10;1;4;13;14;19;22;26;28;41;45;46;49;56;58;59;60;68;71;72;77
2006-06-09;1;4;5;9;12;13;15;18;19;22;26;33;36;38;44;51;54;68;69;72
2006-06-08;15;22;23;25;26;36;39;41;42;45;59;60;63;64;65;69;70;71;77;78
2006-06-07;2;6;7;9;16;18;20;24;45;50;51;52;54;56;57;61;67;68;72;75
2006-06-06;6;7;8;28;30;31;35;37;38;39;46;47;52;57;58;61;66;67;69;75
2006-06-03;5;7;8;11;13;22;24;28;29;32;37;38;40;41;53;68;70;72;75;79
2006-06-02;7;9;10;12;13;15;16;21;25;31;34;35;38;45;58;60;62;68;69;71
2006-06-01;16;18;22;29;35;40;44;48;51;55;57;62;63;65;67;71;74;76;78;80
2006-05-31;4;13;15;25;26;27;29;52;54;55;57;58;60;61;63;65;67;69;72;77
2006-05-30;2;3;8;9;11;20;22;30;32;33;39;45;46;47;52;53;56;64;69;72
2006-05-29;2;4;6;9;12;13;18;27;34;42;47;48;51;54;56;64;65;67;68;73
2006-05-27;2;11;12;23;37;42;43;48;49;50;52;55;58;60;61;62;65;69;71;77
2006-05-26;3;4;9;16;24;30;34;42;46;50;53;54;58;60;62;65;66;67;75;77
2006-05-24;3;5;9;18;19;24;27;28;29;34;36;42;54;55;56;66;71;72;79;80
2006-05-23;2;10;12;13;15;17;18;21;22;25;32;38;46;49;55;57;58;59;71;75
2006-05-22;7;8;14;21;24;26;28;30;40;41;42;45;51;56;57;61;64;66;69;80
2006-05-20;2;7;16;17;18;19;20;23;26;46;51;57;59;60;66;74;76;77;78;80
2006-05-19;4;8;13;14;15;17;22;35;37;40;44;46;47;48;53;59;60;65;72;77
2006-05-18;2;4;8;11;20;28;30;31;33;34;36;41;43;45;47;52;61;64;68;79
2006-05-17;1;4;10;11;12;28;30;33;41;45;48;50;51;57;58;59;60;61;62;70
2006-05-16;3;4;7;8;19;23;37;41;42;48;54;55;56;60;66;67;76;77;78;79
2006-05-15;8;9;10;12;13;14;18;21;30;35;38;50;52;58;67;68;70;73;74;75
2006-05-13;1;7;15;19;23;24;32;33;35;44;47;55;70;72;73;74;75;77;78;80
2006-05-12;2;3;5;8;11;15;20;30;35;39;40;43;49;53;54;62;66;68;74;76
2006-05-11;4;12;19;21;22;27;29;31;33;35;39;43;49;53;54;64;65;66;70;72
2006-05-10;3;4;9;17;22;28;32;35;36;41;44;46;54;57;59;65;68;70;74;79
2006-05-09;9;10;15;24;30;33;35;38;41;44;45;49;51;55;60;62;63;68;73;79
2006-05-08;7;8;10;14;20;23;32;37;38;41;43;48;49;50;55;57;58;71;72;77
2006-05-06;1;4;9;12;15;16;28;33;37;48;49;50;54;57;63;65;66;69;73;76
2006-05-05;2;7;12;15;21;22;25;30;35;36;41;50;52;65;66;68;69;70;73;75
2006-05-04;6;7;11;12;23;28;30;31;33;35;42;46;49;56;58;62;63;65;78;79
2006-05-03;2;10;11;15;17;18;29;42;43;44;48;49;53;54;58;60;68;69;73;80
2006-05-02;3;16;22;26;29;30;31;32;38;40;54;55;56;57;61;64;66;70;71;77
2006-04-29;2;12;13;14;28;32;46;48;49;52;55;57;59;66;68;71;73;78;79;80
2006-04-28;4;7;10;11;15;22;23;26;31;37;47;49;52;53;54;57;59;62;68;69
2006-04-27;1;20;23;25;36;37;43;45;47;50;51;55;56;59;65;67;71;72;74;80
2006-04-26;2;8;17;20;21;25;26;34;36;40;43;47;52;57;58;61;66;68;72;80
2006-04-25;1;5;8;9;17;22;24;26;33;38;40;43;61;62;63;64;69;70;73;79
2006-04-24;1;3;10;17;21;22;24;26;34;38;44;46;48;56;60;61;64;69;71;72
2006-04-22;5;7;11;17;24;25;31;33;36;37;40;43;51;56;58;59;63;64;68;79
2006-04-21;8;9;12;16;20;27;28;34;35;37;40;47;48;53;54;61;70;72;73;79
2006-04-20;2;14;15;20;30;37;38;39;40;42;46;49;50;52;61;63;72;74;77;80
2006-04-19;3;4;7;8;11;15;16;20;22;26;27;28;39;43;44;46;47;73;76;77
2006-04-18;6;12;13;18;20;23;24;28;29;34;41;45;46;49;52;62;63;66;67;79
2006-04-15;5;8;12;13;21;23;27;31;32;41;42;45;50;58;63;65;68;69;72;73
2006-04-14;1;3;6;7;9;13;19;21;26;27;28;39;45;48;50;55;58;65;69;75
2006-04-13;7;10;12;15;19;21;27;36;40;41;45;48;49;50;55;59;62;64;66;73
2006-04-12;1;7;10;14;17;23;28;29;32;34;35;38;42;44;51;52;68;71;74;79
2006-04-11;1;7;9;10;11;12;14;16;18;19;23;24;27;40;43;55;64;70;72;78
2006-04-10;6;9;11;12;13;15;21;28;30;31;47;53;55;56;58;63;66;67;68;79
2006-04-08;4;6;7;13;19;26;40;46;50;51;58;59;69;70;73;75;77;78;79;80
2006-04-07;6;11;12;13;21;26;27;37;38;50;57;61;63;64;66;67;69;74;78;79
2006-04-06;1;2;5;12;13;20;23;25;26;28;49;52;53;54;55;56;60;64;68;74
2006-04-05;18;34;39;46;47;51;52;53;55;57;58;63;64;66;67;69;70;73;74;79
2006-04-04;2;5;7;11;13;14;18;20;32;36;50;55;58;59;67;69;71;76;78;80
2006-04-03;9;12;13;14;16;18;21;22;26;30;34;36;47;55;58;60;63;66;71;76
2006-04-01;2;8;14;21;22;24;28;40;47;48;55;57;59;61;67;68;70;73;75;78
2006-03-31;6;8;14;16;25;27;31;37;42;44;51;57;62;63;65;69;75;76;79;80
2006-03-30;5;6;9;14;21;22;30;31;33;34;36;41;42;50;52;54;60;64;67;77
2006-03-29;1;4;5;7;9;22;28;34;38;40;47;48;51;52;68;70;71;73;75;76
2006-03-28;3;7;13;17;18;22;24;39;41;42;45;49;51;54;60;61;74;77;78;80
2006-03-27;9;10;12;14;15;17;22;27;28;32;33;37;40;47;52;60;61;64;65;71
2006-03-25;3;4;8;12;19;21;26;27;36;37;38;42;48;52;58;61;64;70;73;78
2006-03-24;28;29;36;38;39;40;42;43;46;49;54;55;57;62;66;68;69;75;79;80
2006-03-23;2;5;16;17;20;21;23;27;29;38;42;44;50;54;55;58;63;65;67;79
2006-03-22;1;9;10;14;24;28;29;30;41;44;45;59;60;61;63;64;66;78;79;80
2006-03-21;7;9;11;12;19;21;24;25;31;33;42;43;44;45;55;56;60;62;65;71
2006-03-20;2;5;6;10;17;24;25;27;30;34;47;49;54;56;60;62;63;64;72;80
2006-03-18;5;13;18;20;24;25;30;42;46;50;53;62;63;65;71;74;75;76;77;80
2006-03-17;5;8;9;12;15;19;22;23;24;25;28;33;38;44;58;64;65;70;72;74
2006-03-16;4;5;8;10;19;24;25;26;27;30;32;34;38;41;43;47;48;54;77;80
2006-03-15;3;4;6;7;8;17;20;23;30;36;41;48;49;56;62;64;66;68;69;70
2006-03-14;5;9;13;17;18;22;29;34;40;51;55;58;59;63;65;66;68;69;70;77
2006-03-13;1;2;6;10;13;19;20;21;22;28;30;32;33;34;38;45;48;49;68;80
2006-03-11;1;4;6;7;14;16;17;20;23;25;27;28;31;33;41;44;49;50;56;65
2006-03-10;3;6;13;14;15;21;26;27;28;29;31;32;35;38;46;50;55;56;69;70
2006-03-09;3;9;13;17;18;24;33;42;47;49;51;56;60;64;65;67;68;77;78;80
2006-03-08;6;13;16;26;27;28;36;50;53;54;55;58;59;62;64;67;69;72;74;80
2006-03-07;2;4;6;13;16;17;21;26;27;30;32;34;38;43;47;56;57;64;68;73
2006-03-06;2;10;15;23;24;28;35;38;41;43;44;45;51;53;60;64;66;72;74;78
2006-03-04;4;12;15;19;22;26;29;34;37;39;40;41;47;51;58;62;63;67;72;74
2006-03-03;1;2;9;10;14;16;17;36;38;40;42;45;51;52;60;72;73;76;77;79
2006-03-02;3;4;5;10;20;25;26;30;33;34;36;41;53;55;59;62;64;65;69;74
2006-03-01;1;6;9;14;15;21;23;24;30;43;53;54;60;63;65;68;70;74;75;79
2006-02-28;7;8;9;10;12;13;25;26;31;48;49;53;55;57;58;62;65;67;70;71
2006-02-27;6;8;10;14;24;29;30;31;32;35;36;44;45;47;48;60;65;68;71;74
2006-02-25;2;3;5;13;16;17;24;25;30;34;40;43;47;50;56;59;61;64;69;74
2006-02-24;2;3;4;7;9;12;14;15;21;24;25;26;28;29;36;43;46;51;66;74
2006-02-23;1;2;12;24;25;28;31;32;34;38;43;49;53;55;57;64;71;73;78;80
2006-02-22;1;3;6;7;10;15;16;29;31;33;36;40;47;53;56;61;63;65;68;79
2006-02-21;1;8;13;14;15;23;24;25;29;30;38;39;41;47;53;55;62;70;73;78
2006-02-20;3;4;6;8;10;16;19;26;29;31;33;34;37;47;52;56;57;65;78;80
2006-02-18;2;4;6;7;8;22;38;39;40;42;50;56;58;59;60;61;67;71;72;77
2006-02-17;2;5;7;8;11;13;18;21;26;28;29;30;32;43;45;47;54;61;63;66
2006-02-16;4;5;15;16;21;25;27;35;44;48;50;56;61;62;64;68;72;74;75;80
2006-02-15;6;7;15;18;19;20;25;27;28;40;42;48;53;55;59;62;65;67;69;72
2006-02-14;5;6;10;13;17;18;19;21;23;24;43;45;48;50;51;52;64;68;73;79
2006-02-13;3;4;5;7;8;18;24;28;34;39;40;42;47;50;52;53;56;61;66;74
2006-02-11;2;8;9;10;11;26;44;48;50;53;54;55;56;58;63;65;67;68;72;74
2006-02-10;6;8;13;20;21;24;27;28;35;37;39;48;49;52;58;60;61;67;68;80
2006-02-09;1;6;8;12;18;25;26;31;33;34;43;50;54;55;66;68;70;74;75;77
2006-02-08;3;4;8;10;15;19;23;26;28;33;43;45;46;48;49;53;56;63;75;79
2006-02-07;5;8;9;10;17;20;24;28;30;32;34;35;38;42;48;65;66;68;74;79
2006-02-06;3;5;6;9;11;20;28;29;30;42;43;47;49;57;59;60;65;68;72;80
2006-02-04;2;3;6;10;14;16;22;26;33;36;44;49;50;51;54;57;62;63;74;77
2006-02-03;5;9;14;21;25;26;34;36;38;50;51;55;59;66;67;68;69;71;73;80
2006-02-02;7;10;13;15;19;24;26;34;36;39;41;44;52;57;58;60;65;68;75;80
2006-02-01;1;10;20;21;22;27;29;35;41;43;50;52;54;55;56;58;70;71;74;79
2006-01-31;6;17;19;21;22;25;26;28;29;30;35;39;45;51;54;65;66;71;72;75
2006-01-30;3;5;12;29;32;33;34;37;39;41;43;46;47;53;55;62;64;66;71;80
2006-01-28;1;8;10;13;20;29;30;38;39;40;45;46;49;55;60;61;69;73;75;78
2006-01-27;7;10;11;13;16;19;23;26;29;31;36;37;39;52;53;60;61;63;73;74
2006-01-26;3;5;7;8;10;14;16;18;24;33;34;35;40;48;50;63;74;75;79;80
2006-01-25;8;9;10;20;24;27;30;32;37;38;41;42;49;50;52;55;59;64;66;80
2006-01-24;4;5;8;13;20;25;27;35;40;55;56;58;59;62;63;65;69;71;73;77
2006-01-23;2;3;13;16;29;32;35;39;40;41;42;48;50;51;54;56;62;63;65;67
2006-01-21;14;19;20;23;24;25;26;33;39;47;56;62;63;66;67;69;70;72;76;80
2006-01-20;1;4;6;9;10;12;22;27;36;40;46;47;53;62;64;70;72;75;76;77
2006-01-19;3;6;14;16;17;18;19;20;21;22;29;37;41;48;50;52;59;65;74;79
2006-01-18;5;7;8;27;32;33;39;40;41;42;46;49;51;55;56;58;69;70;71;72
2006-01-17;1;9;12;15;18;29;30;32;35;40;41;47;48;54;57;64;66;70;73;74
2006-01-16;1;10;14;16;17;22;30;39;43;44;45;47;50;57;58;59;64;68;78;80
